5,1,1,1,1.23835234134892,1.23856080574528,1.27560299565054,1.1671391681904,1.2873299016182
5,1,2,1,1.75080586221827,1.70601547027386,1.74306136435759,1.77984658876358,1.73970445141911
5,1,3,1,2.0200099762693,1.96895913671313,1.95719853579456,2.03839409617929,2.00990475780669
5,1,4,1,1.23579512868195,1.26527070197627,1.21865753700822,1.22068068607167,1.31385449995542
5,1,5,1,1.08399212181722,2.85495906832673,1.78492074183843,1.64525370959195,0.597365826680773
5,1,6,1,0,0,0,0,0
5,1,7,1,NaN,NaN,NaN,NaN,NaN
5,1,8,1,NaN,NaN,NaN,NaN,NaN
5,1,9,1,NaN,NaN,NaN,NaN,NaN
5,1,10,1,NaN,NaN,NaN,NaN,NaN
5,1,11,1,1.12720309450426,1.20454573776592,1.20833140195151,1.25989596365971,1.22906022552279
5,1,12,1,1.62814794293678,1.74046968828245,1.68862176114622,1.64255818376031,1.56138015488799
5,1,13,1,2.30321781797931,2.35186454594916,2.34435892535619,2.32021348179966,2.33581399733268
5,1,14,1,1.51418568690042,1.51576381879382,1.52232230446704,1.5248593562616,1.49842800680656
5,1,15,1,0.407249436062995,1.2074723608954,0.952068475334967,0.585483026545935,1.39729865198742
5,1,16,1,NaN,0,0,0,0
5,1,17,1,NaN,NaN,NaN,NaN,NaN
5,1,18,1,NaN,NaN,NaN,NaN,NaN
5,1,19,1,NaN,NaN,NaN,NaN,NaN
5,1,20,1,NaN,NaN,NaN,NaN,NaN
5,1,21,1,1.14258031252766,1.14991665685658,1.08667232874465,1.23987433895661,1.23442024853484
5,1,22,1,1.44239396633299,1.43580214893672,1.429354623778,1.44277890118689,1.44106773631206
5,1,23,1,2.28467463117851,2.27652665128448,2.35173730921834,2.2609492444365,2.32967694131542
5,1,24,1,2.13838990384906,2.16388909041653,2.14526141559324,2.07575707300268,2.10068190932074
5,1,25,1,1.0727278866314,1.2936319553862,1.32454223586018,1.27286300128009,1.37969825017058
5,1,26,1,0,0,0,0,0
5,1,27,1,NaN,NaN,NaN,NaN,NaN
5,1,28,1,NaN,NaN,NaN,NaN,NaN
