5,1,1,1,0.00191594839445526,0
5,1,2,1,0.016428131925303,0
5,1,3,1,0.21224005882912,0
5,1,4,1,0.826188963536951,0
5,1,5,1,0.997053541503044,0
5,1,6,1,1,1
5,1,7,1,1,1
5,1,8,1,1,1
5,1,9,1,1,1
5,1,10,1,1,1
5,1,11,1,0.000610302099539272,0
5,1,12,1,0.00519757279853528,0
5,1,13,1,0.0888139629116413,0
5,1,14,1,0.66344340448522,0
5,1,15,1,0.989594849450478,0
5,1,16,1,0.999994997523774,1
5,1,17,1,1,1
5,1,18,1,1,1
5,1,19,1,1,1
5,1,20,1,1,1
5,1,21,1,0.00014507181054622,0
5,1,22,1,0.00143070820055928,0
5,1,23,1,0.0288092605839891,0
5,1,24,1,0.448171845063306,0
5,1,25,1,0.963757059744574,0
5,1,26,1,0.999969985142646,1
5,1,27,1,1,1
5,1,28,1,1,1
5,1,29,1,1,1
5,1,30,1,1,1
5,1,31,1,4.00198098058539e-05,0
5,1,32,1,0.000305151049769636,0
5,1,33,1,0.00655324385570858,0
5,1,34,1,0.220894342699636,0
5,1,35,1,0.885573358812612,0
5,1,36,1,0.999604804378167,1
5,1,37,1,1,1
5,1,38,1,1,1
5,1,39,1,1,1
5,1,40,1,1,1
5,1,41,1,0,0
5,1,42,1,4.50222860315856e-05,0
5,1,43,1,0.00126562648511013,0
5,1,44,1,0.0673283275221234,0
5,1,45,1,0.700376686459798,0
5,1,46,1,0.996258147783153,0
5,1,47,1,1,1
5,1,48,1,1,1
5,1,49,1,1,1
5,1,50,1,1,1
5,1,51,1,0,0
5,1,52,1,5.00247622573174e-06,0
5,1,53,1,0.000130064381869025,0
5,1,54,1,0.0104451703593279,0
5,1,55,1,0.393479772487381,0
5,1,56,1,0.972291284185672,0
5,1,57,1,0.999994997523774,1
5,1,58,1,1,1
5,1,59,1,1,1
5,1,60,1,1,1
5,1,61,1,0,0
5,1,62,1,0,0
5,1,63,1,0,0
5,1,64,1,0.000745368957634029,0
5,1,65,1,0.113936398517266,0
5,1,66,1,0.84409782842507,0
5,1,67,1,0.999699851426456,1
5,1,68,1,1,1
5,1,69,1,1,1
5,1,70,1,1,1
5,1,71,1,0,0
5,1,72,1,0,0
5,1,73,1,0,0
5,1,74,1,0,0
5,1,75,1,0.00933962311344115,0
5,1,76,1,0.476015627735729,0
5,1,77,1,0.990935513078974,0
5,1,78,1,1,1
5,1,79,1,1,1
5,1,80,1,1,1
5,1,81,1,0,0
5,1,82,1,0,0
5,1,83,1,0,0
5,1,84,1,0,0
5,1,85,1,0.000160079239223416,0
5,1,86,1,0.0983236702167573,0
5,1,87,1,0.874017638731172,0
5,1,88,1,0.99992996533284,1
5,1,89,1,1,1
5,1,90,1,1,1
5,1,91,1,0,0
5,1,92,1,0,0
5,1,93,1,0,0
5,1,94,1,0,0
5,1,95,1,0,0
5,1,96,1,0.00328162440408002,0
5,1,97,1,0.404305131039865,0
5,1,98,1,0.991465775558902,0
5,1,99,1,1,1
5,1,100,1,1,1
5,1,101,1,0.00110054476966098,0
5,1,102,1,0.00623808785348748,0
5,1,103,1,0.0770381338762687,0
5,1,104,1,0.668355836138889,0
5,1,105,1,0.995322684728941,0
5,1,106,1,1,1
5,1,107,1,1,1
5,1,108,1,1,1
5,1,109,1,1,1
5,1,110,1,1,1
5,1,111,1,0.000255126287512319,0
5,1,112,1,0.0017658741076833,0
5,1,113,1,0.0196397216622228,0
5,1,114,1,0.360083241204396,0
5,1,115,1,0.974762507441183,0
5,1,116,1,1,1
5,1,117,1,1,1
5,1,118,1,1,1
5,1,119,1,1,1
5,1,120,1,1,1
5,1,121,1,7.50371433859761e-05,0
5,1,122,1,0.000330163430898295,0
5,1,123,1,0.00412704288622868,0
5,1,124,1,0.11676780006103,0
5,1,125,1,0.875993616840336,0
5,1,126,1,0.999919960380388,1
5,1,127,1,1,1
5,1,128,1,1,1
5,1,129,1,1,1
5,1,130,1,1,1
5,1,131,1,2.50123811286587e-05,0
5,1,132,1,5.50272384830491e-05,0
5,1,133,1,0.000815403624794273,0
5,1,134,1,0.02252615044447,0
5,1,135,1,0.590477286256697,0
5,1,136,1,0.99801901941461,0
5,1,137,1,1,1
5,1,138,1,1,1
5,1,139,1,1,1
5,1,140,1,1,1
5,1,141,1,0,0
5,1,142,1,1.00049524514635e-05,0
5,1,143,1,0.000150074286771952,0
5,1,144,1,0.00266131735208928,0
5,1,145,1,0.199238623118444,0
5,1,146,1,0.968709511208048,0
5,1,147,1,1,1
5,1,148,1,1,1
5,1,149,1,1,1
5,1,150,1,1,1
5,1,151,1,0,0
5,1,152,1,0,0
5,1,153,1,1.00049524514635e-05,0
5,1,154,1,0.000195096572803538,0
5,1,155,1,0.0218007913917389,0
5,1,156,1,0.750366431383535,0
5,1,157,1,0.999889945523034,1
5,1,158,1,1,1
5,1,159,1,1,1
5,1,160,1,1,1
5,1,161,1,0,0
5,1,162,1,0,0
5,1,163,1,0,0
5,1,164,1,1.50074286771952e-05,0
5,1,165,1,0.00110554724588671,0
5,1,166,1,0.242585079614409,0
5,1,167,1,0.990640366981656,0
5,1,168,1,1,1
5,1,169,1,1,1
5,1,170,1,1,1
5,1,171,1,0,0
5,1,172,1,0,0
5,1,173,1,0,0
5,1,174,1,0,0
5,1,175,1,1.00049524514635e-05,0
5,1,176,1,0.0122210494194626,0
5,1,177,1,0.788935523083927,0
5,1,178,1,0.999974987618871,1
5,1,179,1,1,1
5,1,180,1,1,1
5,1,181,1,0,0
5,1,182,1,0,0
5,1,183,1,0,0
5,1,184,1,0,0
5,1,185,1,0,0
5,1,186,1,7.50371433859761e-05,0
5,1,187,1,0.168463389377742,0
5,1,188,1,0.991810946418477,0
5,1,189,1,1,1
5,1,190,1,1,1
5,1,191,1,0,0
5,1,192,1,0,0
5,1,193,1,0,0
5,1,194,1,0,0
5,1,195,1,0,0
5,1,196,1,0,0
5,1,197,1,0.00172585429787745,0
5,1,198,1,0.667155241844713,0
5,1,199,1,0.999994997523774,1
5,1,200,1,1,1
5,1,201,1,0.000665329338022321,0
5,1,202,1,0.00233615639741672,0
5,1,203,1,0.0171785033591628,0
5,1,204,1,0.234310983937049,0
5,1,205,1,0.978654433944803,0
5,1,206,1,1,1
5,1,207,1,1,1
5,1,208,1,1,1
5,1,209,1,1,1
5,1,210,1,1,1
5,1,211,1,0.00014507181054622,0
5,1,212,1,0.000420208002961466,0
5,1,213,1,0.00320658726069404,0
5,1,214,1,0.0404400178088154,0
5,1,215,1,0.731306996963497,0
5,1,216,1,0.999984992571323,1
5,1,217,1,1,1
5,1,218,1,1,1
5,1,219,1,1,1
5,1,220,1,1,1
5,1,221,1,4.50222860315856e-05,0
5,1,222,1,0.000100049524514635,0
5,1,223,1,0.000560277337281955,0
5,1,224,1,0.00531763222795284,0
5,1,225,1,0.160889640371984,0
5,1,226,1,0.997273650456976,0
5,1,227,1,1,1
5,1,228,1,1,1
5,1,229,1,1,1
5,1,230,1,1,1
5,1,231,1,1.00049524514635e-05,0
5,1,232,1,1.00049524514635e-05,0
5,1,233,1,5.50272384830491e-05,0
5,1,234,1,0.000655324385570858,0
5,1,235,1,0.0136567600962476,0
5,1,236,1,0.764533444054807,0
5,1,237,1,1,1
5,1,238,1,1,1
5,1,239,1,1,1
5,1,240,1,1,1
5,1,241,1,5.00247622573174e-06,0
5,1,242,1,5.00247622573174e-06,0
5,1,243,1,5.00247622573174e-06,0
5,1,244,1,6.00297147087808e-05,0
5,1,245,1,0.00108053486475806,0
5,1,246,1,0.0636865248297907,0
5,1,247,1,0.999599801901941,1
5,1,248,1,1,1
5,1,249,1,1,1
5,1,250,1,1,1
5,1,251,1,0,0
5,1,252,1,0,0
5,1,253,1,0,0
5,1,254,1,0,0
5,1,255,1,2.50123811286587e-05,0
5,1,256,1,0.00172585429787745,0
5,1,257,1,0.567070699996498,0
5,1,258,1,1,1
5,1,259,1,1,1
5,1,260,1,1,1
5,1,261,1,0,0
5,1,262,1,0,0
5,1,263,1,0,0
5,1,264,1,0,0
5,1,265,1,0,0
5,1,266,1,5.50272384830491e-05,0
5,1,267,1,0.00695344195376712,0
5,1,268,1,0.999634819235522,1
