5,1,1,1,0.723628300856283
5,1,2,1,0.637982669655906
5,1,3,1,0.562222527024267
5,1,4,1,0.487345211603708
5,1,5,1,0.423360378183021
5,1,6,1,0.35930343584597
5,1,7,1,0.301072212763161
5,1,8,1,0.250209468034723
5,1,9,1,0.206618698980792
5,1,10,1,0.172939512583631
5,1,11,1,0.754844665473251
5,1,12,1,0.679202727932746
5,1,13,1,0.595376942231919
5,1,14,1,0.522990156736872
5,1,15,1,0.453836277187908
5,1,16,1,0.384440827792954
5,1,17,1,0.328475730338942
5,1,18,1,0.275948470594856
5,1,19,1,0.230414702916784
5,1,20,1,0.192799027384455
5,1,21,1,0.783475051096493
5,1,22,1,0.699887146293938
5,1,23,1,0.635788271424666
5,1,24,1,0.553131839640157
5,1,25,1,0.486386609738363
5,1,26,1,0.419210910383629
5,1,27,1,0.3604549640302
5,1,28,1,0.302487806179159
5,1,29,1,0.256471451231035
5,1,30,1,0.210442180082336
5,1,31,1,0.811179761064965
5,1,32,1,0.742255973955118
5,1,33,1,0.655276355415804
5,1,34,1,0.588397797110512
5,1,35,1,0.513918477206998
5,1,36,1,0.451339581107831
5,1,37,1,0.38838198532551
5,1,38,1,0.325958944687929
5,1,39,1,0.27873087991122
5,1,40,1,0.229798966608656
5,1,41,1,0.837754746299815
5,1,42,1,0.768723335561073
5,1,43,1,0.687129811293598
5,1,44,1,0.614217205005648
5,1,45,1,0.536358423109088
5,1,46,1,0.467419094195184
5,1,47,1,0.409140166738304
5,1,48,1,0.349899936891771
5,1,49,1,0.294659071588596
5,1,50,1,0.248264154294444
5,1,51,1,0.856957115072662
5,1,52,1,0.789699746983427
5,1,53,1,0.718877127075737
5,1,54,1,0.636525050780146
5,1,55,1,0.559841473930358
5,1,56,1,0.496063606725098
5,1,57,1,0.434571785129247
5,1,58,1,0.372275508263763
5,1,59,1,0.320220460112927
5,1,60,1,0.269853107403864
5,1,61,1,0.882564536898633
5,1,62,1,0.821989780360891
5,1,63,1,0.747789066082755
5,1,64,1,0.667211723208115
5,1,65,1,0.581653352179853
5,1,66,1,0.514614877772627
5,1,67,1,0.449785427061638
5,1,68,1,0.392292595906819
5,1,69,1,0.339611995444797
5,1,70,1,0.284980721063932
5,1,71,1,0.892755481033611
5,1,72,1,0.851947559780151
5,1,73,1,0.779296592370009
5,1,74,1,0.689222938151162
5,1,75,1,0.609987780586082
5,1,76,1,0.536703604328953
5,1,77,1,0.46800138601792
5,1,78,1,0.408704919934348
5,1,79,1,0.356965816398201
5,1,80,1,0.306789944875854
5,1,81,1,0.912396069292173
5,1,82,1,0.872723387931297
5,1,83,1,0.812137759757753
5,1,84,1,0.72936265362348
5,1,85,1,0.63603124132087
5,1,86,1,0.55275627714559
5,1,87,1,0.491530762695479
5,1,88,1,0.430940280470705
5,1,89,1,0.376489132161947
5,1,90,1,0.321070593561893
5,1,91,1,0.92143078551547
5,1,92,1,0.894214373268061
5,1,93,1,0.839181375738692
5,1,94,1,0.760609816512692
5,1,95,1,0.664433718259533
5,1,96,1,0.575021493981617
5,1,97,1,0.506368138061433
5,1,98,1,0.443676613094129
5,1,99,1,0.389322962779752
5,1,100,1,0.338532870569588
5,1,101,1,0.735033298100227
5,1,102,1,0.643828591618888
5,1,103,1,0.571045764979775
5,1,104,1,0.499469262306099
5,1,105,1,0.42830942591872
5,1,106,1,0.366718381558066
5,1,107,1,0.307375227478998
5,1,108,1,0.257029690777129
5,1,109,1,0.213761817213576
5,1,110,1,0.178854474021628
5,1,111,1,0.767820089228273
5,1,112,1,0.688643688556738
5,1,113,1,0.610419191371582
5,1,114,1,0.530327942141485
5,1,115,1,0.466234170768218
5,1,116,1,0.398550550253628
5,1,117,1,0.3341952274109
5,1,118,1,0.283514352060696
5,1,119,1,0.237309299980035
5,1,120,1,0.194314312371491
5,1,121,1,0.797179251004187
5,1,122,1,0.71986557552752
5,1,123,1,0.647298909285931
5,1,124,1,0.567069594495915
5,1,125,1,0.492237229562806
5,1,126,1,0.428978529399246
5,1,127,1,0.367081985049081
5,1,128,1,0.307483316564016
5,1,129,1,0.260410807561452
5,1,130,1,0.215685706617492
5,1,131,1,0.820946314600406
5,1,132,1,0.754621492718073
5,1,133,1,0.668289098238143
5,1,134,1,0.593485209773392
5,1,135,1,0.520062052483841
5,1,136,1,0.450893380150442
5,1,137,1,0.389275730543716
5,1,138,1,0.335013106743238
5,1,139,1,0.283573190327789
5,1,140,1,0.232733257837481
5,1,141,1,0.849181956805995
5,1,142,1,0.785982677216448
5,1,143,1,0.698141789823724
5,1,144,1,0.622804157791183
5,1,145,1,0.548316091662052
5,1,146,1,0.48038767706805
5,1,147,1,0.41477073096528
5,1,148,1,0.359189095784362
5,1,149,1,0.303486823987997
5,1,150,1,0.256934321745589
5,1,151,1,0.866212591591655
5,1,152,1,0.812058239021027
5,1,153,1,0.735180149733013
5,1,154,1,0.650093622279728
5,1,155,1,0.567700251952174
5,1,156,1,0.506042318527458
5,1,157,1,0.442712186777179
5,1,158,1,0.382061999993211
5,1,159,1,0.326811589640213
5,1,160,1,0.276989165017858
5,1,161,1,0.883045539777076
5,1,162,1,0.829911211273836
5,1,163,1,0.760023125849926
5,1,164,1,0.676706226441749
5,1,165,1,0.594489986261744
5,1,166,1,0.525813616524833
5,1,167,1,0.461614772209696
5,1,168,1,0.400787120719048
5,1,169,1,0.344192590085258
5,1,170,1,0.294911079354673
5,1,171,1,0.89648107959848
5,1,172,1,0.86112762844282
5,1,173,1,0.787286858732188
5,1,174,1,0.70229314952916
5,1,175,1,0.617187814797501
5,1,176,1,0.54361182531428
5,1,177,1,0.481224716380459
5,1,178,1,0.422460123827286
5,1,179,1,0.365373233964754
5,1,180,1,0.310685169090938
5,1,181,1,0.915527954722147
5,1,182,1,0.878375223374587
5,1,183,1,0.821434062067977
5,1,184,1,0.739769985617626
5,1,185,1,0.647132343462291
5,1,186,1,0.563088836855369
5,1,187,1,0.496876426312032
5,1,188,1,0.437717198858632
5,1,189,1,0.376084636368277
5,1,190,1,0.32835375633189
5,1,191,1,0.926769823164033
5,1,192,1,0.894570338577055
5,1,193,1,0.850027930105957
5,1,194,1,0.777271848887942
5,1,195,1,0.677815907272176
5,1,196,1,0.593241722249384
5,1,197,1,0.522831975331984
5,1,198,1,0.455139421411523
5,1,199,1,0.398127616462617
5,1,200,1,0.34463768621802
5,1,201,1,0.745969984813097
5,1,202,1,0.660695788840965
5,1,203,1,0.580391451590441
5,1,204,1,0.511374902186625
