2,1,404,3.98019801980198
2,2,360,3.88055555555556
2,3,405,3.77037037037037
2,4,382,3.98429319371728
2,5,337,4.23738872403561
2,6,387,4.17312661498708
2,7,399,4.05012531328321
2,8,389,3.85089974293059
2,9,382,4
2,10,381,4.01049868766404
2,11,383,3.21148825065274
2,12,356,3.14887640449438
2,13,378,3.2962962962963
2,14,388,3.23711340206186
2,15,380,3.32368421052632
2,16,369,3.29268292682927
2,17,367,3.30790190735695
2,18,347,3.21037463976945
2,19,386,3.41968911917098
2,20,389,3.33161953727506
2,21,371,2.60377358490566
2,22,355,2.69014084507042
2,23,394,2.61928934010152
2,24,365,2.70684931506849
2,25,376,2.61968085106383
2,26,376,2.60106382978723
2,27,393,2.55725190839695
2,28,347,2.55907780979827
2,29,348,2.57758620689655
2,30,356,2.54775280898876
2,31,347,2.15273775216138
2,32,336,2.16666666666667
2,33,345,2.16521739130435
2,34,312,2.13141025641026
2,35,337,2.24629080118694
2,36,329,2.16109422492401
2,37,339,2.10324483775811
2,38,325,2.16615384615385
2,39,346,2.20520231213873
2,40,353,2.25779036827195
2,41,268,1.92910447761194
2,42,270,1.75185185185185
2,43,273,1.82783882783883
2,44,273,1.80586080586081
2,45,278,1.85251798561151
2,46,264,1.86363636363636
2,47,290,1.78965517241379
2,48,329,1.75379939209726
2,49,297,1.8047138047138
2,50,278,1.80215827338129
2,51,230,1.50869565217391
2,52,216,1.54166666666667
2,53,208,1.60096153846154
2,54,203,1.53694581280788
2,55,225,1.61777777777778
2,56,231,1.51082251082251
2,57,216,1.50925925925926
2,58,241,1.52282157676349
2,59,247,1.46153846153846
2,60,227,1.52863436123348
2,61,160,1.4125
2,62,157,1.31847133757962
2,63,142,1.3943661971831
2,64,131,1.30534351145038
2,65,155,1.30322580645161
2,66,158,1.28481012658228
2,67,150,1.4
2,68,150,1.33333333333333
2,69,157,1.35668789808917
2,70,139,1.32374100719424
2,71,89,1.25842696629213
2,72,82,1.17073170731707
2,73,90,1.25555555555556
2,74,96,1.19791666666667
2,75,100,1.19
2,76,91,1.31868131868132
2,77,90,1.13333333333333
2,78,79,1.12658227848101
2,79,83,1.18072289156627
2,80,91,1.24175824175824
2,81,42,1.14285714285714
2,82,32,1.1875
2,83,44,1.09090909090909
2,84,31,1.12903225806452
2,85,37,1.08108108108108
2,86,31,1.03225806451613
2,87,35,1.2
2,88,47,1.17021276595745
2,89,31,1.19354838709677
2,90,27,1.14814814814815
2,91,14,1.28571428571429
2,92,13,1.30769230769231
2,93,17,1.17647058823529
2,94,17,1.05882352941176
2,95,11,1
2,96,13,1.15384615384615
2,97,20,1.05
2,98,15,1.06666666666667
2,99,17,1.05882352941176
2,100,6,1.16666666666667
2,101,384,3.91927083333333
2,102,400,3.9325
2,103,381,4.08398950131234
2,104,386,4.12694300518135
2,105,374,4.06951871657754
2,106,404,3.90594059405941
2,107,394,4.15736040609137
2,108,365,4.14520547945205
2,109,374,3.91978609625668
2,110,380,4.08947368421053
2,111,374,3.14171122994652
2,112,394,3.21065989847716
2,113,397,3.30982367758186
2,114,367,3.22343324250681
2,115,366,3.24590163934426
2,116,388,3.29381443298969
2,117,376,3.11702127659574
2,118,364,3.1456043956044
2,119,385,3.20779220779221
2,120,390,3.03846153846154
2,121,341,2.62463343108504
2,122,356,2.69662921348315
2,123,351,2.66381766381766
2,124,377,2.51193633952255
2,125,354,2.57627118644068
2,126,340,2.72058823529412
2,127,352,2.80681818181818
2,128,351,2.64957264957265
2,129,363,2.60055096418733
2,130,353,2.68271954674221
2,131,372,2.18548387096774
2,132,327,2.16207951070336
2,133,352,2.16761363636364
2,134,318,2.21383647798742
2,135,335,2.22686567164179
2,136,323,2.07120743034056
2,137,339,2.15339233038348
2,138,329,2.17933130699088
2,139,311,2.09646302250804
2,140,321,2.08411214953271
2,141,289,1.70934256055363
2,142,288,1.81944444444444
2,143,278,1.84532374100719
2,144,305,1.89508196721311
2,145,301,1.81727574750831
2,146,301,1.81395348837209
2,147,275,1.77454545454545
2,148,282,1.77304964539007
2,149,309,1.80258899676375
2,150,265,1.87924528301887
2,151,227,1.54625550660793
2,152,227,1.57709251101322
2,153,241,1.4896265560166
2,154,214,1.51869158878505
2,155,207,1.5024154589372
2,156,251,1.52589641434263
2,157,223,1.47982062780269
2,158,219,1.51598173515982
2,159,220,1.48636363636364
2,160,216,1.61111111111111
2,161,136,1.31617647058824
2,162,135,1.31851851851852
2,163,130,1.33846153846154
2,164,152,1.36842105263158
2,165,173,1.19653179190751
2,166,151,1.33112582781457
2,167,145,1.40689655172414
2,168,170,1.35882352941176
2,169,148,1.35135135135135
2,170,167,1.29940119760479
2,171,81,1.19753086419753
2,172,84,1.22619047619048
2,173,96,1.16666666666667
