8,1,1,1,1.23708307879129,1.26616495015699,1.2996599182528,1.300726238359,1.24428168794346,1.33225486862919,1.28223478448366,1.04666432915535
8,1,2,1,1.81104775693483,1.7929566151997,1.73062293047551,1.8213845948012,1.76497904498889,1.73199313462115,1.6615876207692,0.976539961180537
8,1,3,1,2.20043015518798,2.30005745500221,2.41657224817874,2.64850444540118,2.73489859591481,2.85371775000237,2.68222575208575,0.997288553225245
8,1,4,1,3.18285146781436,4.51326183647166,5.75857528345566,6.69708431036556,6.88162899535763,6.56639471219322,5.03499292029431,1.05930911711282
8,1,5,1,79.6547059115009,104.844996609725,73.1257567559501,45.9793993246902,27.4128991250412,17.4377310350874,10.0525412689273,0.960931541485983
8,1,6,1,11610.3706140351,1538.24836601307,469.142370318485,163.648271255966,68.2419828206449,34.8756877466884,16.4518166249447,0.9699274242429
8,1,7,1,83287.0833333333,2066.56045751634,1353.32883064516,397.476093331833,131.206389947195,53.4641985237899,22.8870486558218,1.12013054023687
8,1,8,1,299842.5,46715.8441558442,3948.57000486145,807.699773329789,199.624364785057,73.4982523910192,28.7883027298686,1.05798313098316
8,1,9,1,Inf,266517.333333333,5837.86893743058,1264.52870495634,301.627328447213,102.860800868735,33.7803851025413,0.97679271403065
8,1,10,1,NaN,41642.9166666667,29975.0070126227,1876.23641055523,392.102715190897,117.941993956474,40.4247167226262,1.02587796006563
8,1,11,1,1.21231925203845,1.15952381591455,1.23732960705289,1.20001221897043,1.22644381872148,1.14716138950224,1.14240307440373,1.02456996302432
8,1,12,1,1.61001791917352,1.67906489853323,1.57114027132572,1.69883362351332,1.70776364919427,1.69517870320339,1.51176550091078,0.948437600299212
8,1,13,1,2.32943053927925,2.3213158323969,2.42497764789638,2.46439261502843,2.52792794889062,2.60380091423975,2.4493643828547,1.03092594404226
8,1,14,1,3.28225845728464,3.88791689631199,4.35754612299634,4.96386793575288,5.34849132706334,5.12058609109324,4.43003562858999,1.00618884568025
8,1,15,1,39.519677667119,41.1958159247157,35.4025634176599,26.8251363479519,19.6676470325113,14.0675438372055,8.84463325073235,1.02673391475865
8,1,16,1,2929.74893162393,922.774062196125,305.65868579739,116.766745522988,59.2345245090204,31.7459735855845,16.2845346543884,0.972546160137066
8,1,17,1,16453.3764705882,4234.73989915966,1012.41822849889,303.865074183454,118.832723144533,53.0602791646614,25.0087142840911,0.987395824637778
8,1,18,1,299814,23287.6134453782,2663.85903483309,660.56055775173,207.079715096566,84.4592023976732,33.6236861571657,1.02259570001735
8,1,19,1,Inf,27083.1868131868,6665.93000632711,1440.65802818704,320.390505082247,121.657053285586,43.402720470013,0.94354728950728
8,1,20,1,Inf,108554.518518519,14234.7145650049,1844.26188684228,441.538812432446,154.020301458588,51.0400238140162,1.04126778572056
8,1,21,1,1.09241096941798,1.05750975850514,1.06063296059763,1.03805690092287,1.16128245811681,1.23362624473456,1.12900948188926,1.08123230349568
8,1,22,1,1.48527445112317,1.56509135275984,1.43676383708889,1.56973212837106,1.55762967675785,1.47229699117176,1.40299658534703,1.06595043982486
8,1,23,1,2.24048141615992,2.23813719601013,2.2519120739218,2.24755928960967,2.30384486577994,2.34352860286125,2.21692222768455,1.03287317007239
8,1,24,1,3.03009670354067,3.2988938537032,3.50806753759257,3.88759012908641,4.25777752031732,4.26274892918375,3.93574897257719,0.991036447068619
8,1,25,1,15.503733336417,16.8002721797455,17.0682566358476,15.0436284397005,12.6877457633186,10.212765380803,7.53834783868059,0.854938883954808
8,1,26,1,882.120367995539,349.047115384615,149.916951098186,79.911530494764,46.3811128516651,27.1711844409953,14.7066232375323,0.909362939746514
8,1,27,1,7455.39772727273,2225.57983193277,622.257290288175,214.774917657848,106.909152731832,54.1322004484325,24.6113102697318,1.04754364929919
8,1,28,1,57100.5714285714,13183.516969697,1802.73027758061,536.412157866703,206.027710836309,90.0697938057399,38.1850323375671,0.984547729472931
8,1,29,1,177677.333333333,37642.0033955857,3968.30152439024,1057.01680738268,343.745488233256,133.658060209618,51.0382901447633,1.04849725231752
8,1,30,1,1399244,39326.3047619048,8314.9385620915,1651.2396049896,494.842729827448,179.618465992238,68.0348458574181,1.11568353112098
8,1,31,1,1.0839677590622,1.03428918119565,1.09295310343458,1.06461258007257,0.910766109061811,1.06776353180465,1.10236063679605,1.07695138191225
8,1,32,1,1.42028979272895,1.39616644432406,1.30067141931087,1.42123560201513,1.35437551806379,1.39385485818257,1.23501814023979,0.940207653431317
8,1,33,1,2.17969090998331,2.13643151261531,2.23293773938846,1.95404369365713,2.14173492660248,2.00624477935457,1.86923862775334,0.848622041904334
8,1,34,1,3.0700632133544,3.1712267965428,3.24746101348036,3.54117323578513,3.64776980169192,3.53761598663849,3.20913400005744,0.955077094918394
8,1,35,1,7.10759628679627,7.8709124335814,8.25242002425517,8.44729374319207,8.27932868650156,7.79522448272516,6.36465316440132,0.98416405205396
8,1,36,1,241.596649942717,142.146477403633,78.0689620371526,48.7681501351637,31.7851768019026,21.0186305706786,12.2838652578548,1.13775901810741
8,1,37,1,2654.20235173824,1026.12046367353,347.119237017136,161.267123586448,84.6767510174596,47.5712328767123,24.2916232405538,1.05944912456103
8,1,38,1,24620.0336134454,6232.51317523057,1227.58276923077,420.541976709577,179.193181025754,86.5766521693528,39.2315323722229,1.02424974437729
8,1,39,1,58290.4583333333,19777.3563636364,3785.84752005238,911.477615218273,324.592335532761,135.256986758197,58.019303395469,0.945854382086458
8,1,40,1,Inf,19064.5497311828,5190.13871324207,1659.44055291063,488.511848087455,193.984922753228,81.6674371542321,0.990902197940081
8,1,41,1,1.27008470583711,1.12606883553847,1.22578777815739,0.947065913681616,0.996316844875309,1.11060192659004,1.22629157406128,0.93685619777375
8,1,42,1,1.12790540925456,1.33425103931527,1.14168655497986,1.34468059347484,1.2829849226267,1.41486903257812,1.10188944253957,1.06118202313089
