5,1,1,1,10127,10.2689839044139,3.1860373259603,2.55959316678187
5,1,2,1,9742,12.5678505440361,3.56210223773352,2.95288441798399
5,1,3,1,7398,20.5478507704785,4.04744525547445,3.60705596107056
5,1,4,1,3940,44.8860406091371,4.39695431472081,4.22791878172589
5,1,5,1,2139,88.218793828892,4.60355306217859,4.55165965404395
5,1,6,1,1242,156.062801932367,4.71900161030596,4.7061191626409
5,1,7,1,712,276.00702247191,4.77808988764045,4.77668539325843
5,1,8,1,482,410.54356846473,4.85477178423236,4.850622406639
5,1,9,1,336,590.419642857143,4.90178571428571,4.90178571428571
5,1,10,1,290,685.113793103448,4.87931034482759,4.87931034482759
5,1,11,1,10751,7.4047995535299,2.8939633522463,2.3142033299228
5,1,12,1,11229,8.46985484014605,3.21230741829192,2.5914150859382
5,1,13,1,10088,12.180412371134,3.73037272006344,3.14383425852498
5,1,14,1,6812,23.0575455079272,4.15898414562537,3.83778625954198
5,1,15,1,3806,46.9222280609564,4.41539674198634,4.29978980557015
5,1,16,1,2143,88.0839944003733,4.55202986467569,4.51749883341111
5,1,17,1,1278,151.434272300469,4.68153364632238,4.67057902973396
5,1,18,1,847,231.469893742621,4.77567886658796,4.77213695395514
5,1,19,1,648,304.189814814815,4.78703703703704,4.78549382716049
5,1,20,1,460,430.336956521739,4.84565217391304,4.84565217391304
5,1,21,1,10196,5.68919183993723,2.66938014907807,2.10484503726952
5,1,22,1,11251,6.09483601457648,2.86943382810417,2.26948715669718
5,1,23,1,11877,7.75835648732845,3.32036709606803,2.67340237433695
5,1,24,1,10027,12.7642365612845,3.81809115388451,3.29580133639174
5,1,25,1,6044,27.006287227002,4.19904037061549,3.97518199867637
5,1,26,1,3523,51.2350269656543,4.4005109281862,4.32131705932444
5,1,27,1,2093,90.5183946488294,4.56282847587195,4.53559483994267
5,1,28,1,1354,142.944608567208,4.66838995568685,4.65731166912851
5,1,29,1,914,214.059080962801,4.74945295404814,4.74945295404814
5,1,30,1,672,293.099702380952,4.80357142857143,4.80357142857143
5,1,31,1,8523,4.396808635457,2.46568109820486,1.93112753725214
5,1,32,1,9859,4.63830003042905,2.61142103661629,2.04442641241505
5,1,33,1,11451,5.39158152126452,2.94201379792158,2.29717928565191
5,1,34,1,12097,7.69314706125486,3.45821278002811,2.79399851202778
5,1,35,1,9085,15.1915244909191,3.91755641166758,3.51381397908641
5,1,36,1,5436,30.822663723326,4.1953642384106,4.03348050036792
5,1,37,1,3244,56.3113440197287,4.40474722564735,4.35511713933416
5,1,38,1,1948,97.4691991786448,4.56570841889117,4.54979466119097
5,1,39,1,1329,145.966892400301,4.67569601203913,4.6711813393529
