2,1,1,1,39213,31233
2,1,2,1,46880,31298
2,1,3,1,58688,31499
2,1,4,1,71164,31036
2,1,5,1,81493,31369
2,1,6,1,89084,30854
2,1,7,1,96025,31291
2,1,8,1,100907,31296
2,1,9,1,104632,30981
2,1,10,1,107328,30787
2,1,11,1,30045,25108
2,1,12,1,34848,24435
2,1,13,1,43687,24960
2,1,14,1,55673,25322
2,1,15,1,66833,25065
2,1,16,1,75288,24587
2,1,17,1,82848,24856
2,1,18,1,87509,24356
2,1,19,1,92536,24777
2,1,20,1,95485,24636
2,1,21,1,23037,19288
2,1,22,1,26260,18933
2,1,23,1,31595,19203
2,1,24,1,40965,19427
2,1,25,1,52069,19470
2,1,26,1,62291,19631
2,1,27,1,70297,19336
2,1,28,1,76447,19224
2,1,29,1,81911,19271
2,1,30,1,86908,19873
2,1,31,1,16378,14670
2,1,32,1,18294,14667
2,1,33,1,22360,14370
2,1,34,1,28669,14502
2,1,35,1,38613,14826
2,1,36,1,48597,14631
2,1,37,1,57733,14482
2,1,38,1,65451,14591
2,1,39,1,71343,14805
2,1,40,1,75297,14557
2,1,41,1,11396,10310
2,1,42,1,12289,10440
2,1,43,1,14253,10177
2,1,44,1,18567,10266
2,1,45,1,25543,10470
2,1,46,1,34915,10433
2,1,47,1,44514,10574
2,1,48,1,53097,10311
2,1,49,1,60577,10409
2,1,50,1,66391,10605
2,1,51,1,7434,6883
2,1,52,1,7974,6878
2,1,53,1,8781,6832
2,1,54,1,10786,6942
2,1,55,1,15142,6778
2,1,56,1,22089,6968
2,1,57,1,30989,6860
2,1,58,1,40502,6766
2,1,59,1,48549,6920
2,1,60,1,54567,6779
2,1,61,1,4030,3955
2,1,62,1,4442,3952
2,1,63,1,4813,3948
2,1,64,1,5808,4091
2,1,65,1,7576,3958
2,1,66,1,11915,3942
2,1,67,1,19408,4174
2,1,68,1,27616,4064
2,1,69,1,35849,3960
2,1,70,1,43228,4100
2,1,71,1,2081,1979
2,1,72,1,2100,2058
2,1,73,1,2428,1970
2,1,74,1,2618,1998
2,1,75,1,3452,2001
2,1,76,1,5353,2024
2,1,77,1,9375,2023
2,1,78,1,16197,2032
2,1,79,1,23995,2008
2,1,80,1,31039,1999
2,1,81,1,884,828
2,1,82,1,871,829
2,1,83,1,906,860
2,1,84,1,1041,840
2,1,85,1,1257,860
2,1,86,1,1829,879
2,1,87,1,3519,810
2,1,88,1,7564,845
2,1,89,1,13544,828
2,1,90,1,20757,857
2,1,91,1,289,279
2,1,92,1,283,299
2,1,93,1,298,286
2,1,94,1,331,304
2,1,95,1,407,273
2,1,96,1,571,297
2,1,97,1,1076,317
2,1,98,1,2536,285
2,1,99,1,6077,290
2,1,100,1,11941,328
2,1,101,1,36609,31427
2,1,102,1,41550,30186
2,1,103,1,50189,30703
2,1,104,1,61197,30905
2,1,105,1,73734,31305
2,1,106,1,80814,30525
2,1,107,1,89536,31456
2,1,108,1,94886,31118
2,1,109,1,100132,30791
2,1,110,1,105079,31314
2,1,111,1,28044,24767
2,1,112,1,30810,24448
2,1,113,1,36615,24089
2,1,114,1,46287,24420
2,1,115,1,56868,24708
2,1,116,1,66970,24673
2,1,117,1,74924,24717
2,1,118,1,82226,24846
2,1,119,1,87509,24458
2,1,120,1,91559,24833
2,1,121,1,21512,19259
2,1,122,1,22891,19160
2,1,123,1,26652,19346
2,1,124,1,33098,19393
2,1,125,1,42488,19413
2,1,126,1,52741,19404
2,1,127,1,60635,19143
2,1,128,1,70045,19634
2,1,129,1,76417,19514
2,1,130,1,81351,19261
2,1,131,1,15460,14595
2,1,132,1,16408,14453
2,1,133,1,18752,14588
2,1,134,1,22928,14601
2,1,135,1,29570,14689
2,1,136,1,38829,14933
2,1,137,1,48537,14764
2,1,138,1,57488,14958
2,1,139,1,64453,14481
2,1,140,1,70520,14691
2,1,141,1,10566,10098
2,1,142,1,11228,10426
2,1,143,1,12559,10494
2,1,144,1,14827,10581
2,1,145,1,18959,10693
2,1,146,1,25640,10468
2,1,147,1,34271,10418
2,1,148,1,43391,10307
2,1,149,1,53498,10927
2,1,150,1,59490,10526
2,1,151,1,6966,6777
2,1,152,1,7194,6662
2,1,153,1,7889,6813
2,1,154,1,9072,6855
2,1,155,1,10853,6789
2,1,156,1,14902,6700
2,1,157,1,21884,6783
2,1,158,1,30113,6779
2,1,159,1,39195,6807
2,1,160,1,47195,6652
2,1,161,1,4220,3976
2,1,162,1,4053,4007
2,1,163,1,4411,4002
2,1,164,1,4733,3927
2,1,165,1,5642,3928
2,1,166,1,7734,4172
2,1,167,1,11772,4044
2,1,168,1,18360,4052
2,1,169,1,26535,3933
2,1,170,1,34546,3935
2,1,171,1,2004,2029
2,1,172,1,2122,1966
2,1,173,1,2171,2026
2,1,174,1,2347,2084
2,1,175,1,2608,1991
2,1,176,1,3297,1981
2,1,177,1,5022,1928
2,1,178,1,8726,1880
2,1,179,1,14926,2032
2,1,180,1,23549,2051
2,1,181,1,855,873
2,1,182,1,864,815
2,1,183,1,890,786
2,1,184,1,895,810
2,1,185,1,962,801
2,1,186,1,1237,829
2,1,187,1,1762,912
2,1,188,1,3370,883
2,1,189,1,6646,851
2,1,190,1,12654,829
2,1,191,1,318,300
2,1,192,1,310,291
2,1,193,1,302,274
2,1,194,1,290,314
2,1,195,1,317,284
2,1,196,1,370,267
2,1,197,1,572,312
2,1,198,1,955,296
2,1,199,1,2228,309
2,1,200,1,5377,301
2,1,201,1,35233,31429
2,1,202,1,38853,31020
2,1,203,1,46637,31216
