6,1,40,1,199264,195856,181588,142555,76487,14703
6,1,41,1,11459,11289,11653,11087,11258,10412
6,1,42,1,12700,12971,12798,12658,12567,10153
6,1,43,1,16816,16485,16168,15840,14273,10257
6,1,44,1,33567,31513,28446,24515,18686,10468
6,1,45,1,97209,80316,61730,43616,26114,10725
6,1,46,1,165129,140537,107434,69971,34931,10300
6,1,47,1,187933,170291,138442,92752,44553,10385
6,1,48,1,195377,184355,157944,111384,53721,10593
6,1,49,1,197664,190331,168751,123402,60391,10530
6,1,50,1,198710,193351,175569,132488,66378,10710
6,1,51,1,7448,7092,7235,7165,7315,6892
6,1,52,1,7874,7550,7743,7855,7934,7036
6,1,53,1,9816,9540,9482,9241,8687,6955
6,1,54,1,14898,15129,14245,13204,11340,6823
6,1,55,1,44042,37633,31158,23512,15225,6624
6,1,56,1,126448,100381,72253,45053,22349,6860
6,1,57,1,173881,149106,113234,70590,31404,6899
6,1,58,1,189762,172392,139426,91180,39742,6673
6,1,59,1,195840,184622,156868,107803,48231,6835
6,1,60,1,197740,189815,166556,118924,54593,6783
6,1,61,1,4170,4034,4232,4139,4175,3989
6,1,62,1,4326,4387,4359,4476,4405,4023
6,1,63,1,4846,4943,4952,4865,4795,3844
6,1,64,1,6622,6687,6649,6442,5825,4053
6,1,65,1,15161,14018,12521,10720,7762,4133
6,1,66,1,64889,50128,35593,22847,12037,4108
6,1,67,1,143498,113850,79264,45382,18726,3912
6,1,68,1,178839,154435,116696,70167,27562,3994
6,1,69,1,190918,174115,140679,89938,36035,3986
6,1,70,1,195471,183619,154545,103336,42568,3866
6,1,71,1,2078,2127,2144,2040,2139,1969
6,1,72,1,2168,2094,2160,2127,2141,2052
6,1,73,1,2314,2299,2363,2273,2292,2034
6,1,74,1,2938,2748,2766,2761,2671,2081
6,1,75,1,4734,4783,4461,4116,3423,2041
6,1,76,1,18655,15704,12403,8833,5274,1950
6,1,77,1,89261,64602,41829,22849,9493,2029
6,1,78,1,154231,122929,84406,45303,15669,2031
6,1,79,1,180068,155576,116541,67751,23809,1962
6,1,80,1,190589,172713,137058,84681,31368,2021
6,1,81,1,871,882,841,866,948,873
6,1,82,1,806,889,906,900,907,865
6,1,83,1,947,976,958,949,895,834
6,1,84,1,1001,1074,1023,1068,1046,861
6,1,85,1,1451,1443,1383,1374,1314,828
6,1,86,1,3786,3574,3252,2807,2016,876
6,1,87,1,27680,19689,13191,7775,3521,850
6,1,88,1,107179,76950,47434,23053,7243,838
6,1,89,1,158057,126276,85878,44275,13503,847
6,1,90,1,179911,154614,114037,64301,20839,813
6,1,91,1,281,282,270,273,309,298
6,1,92,1,317,292,255,280,312,276
6,1,93,1,328,331,280,284,300,291
6,1,94,1,328,310,334,327,335,268
6,1,95,1,385,420,422,410,393,295
6,1,96,1,783,815,715,628,557,294
6,1,97,1,4092,3401,2693,1921,1048,298
6,1,98,1,43526,28418,16270,7730,2438,273
6,1,99,1,117462,84741,51577,23708,6142,290
6,1,100,1,158274,126675,85769,43508,12152,286
6,1,101,1,38526,37708,37730,36817,35630,30908
6,1,102,1,47580,47744,47066,45812,41597,30625
6,1,103,1,79485,75764,70041,62348,49691,30897
6,1,104,1,146474,130993,112115,88793,61185,30775
6,1,105,1,186172,172196,148587,114697,72363,30574
6,1,106,1,195742,187233,167594,131817,81744,30987
6,1,107,1,198316,193077,177741,144071,89285,31305
6,1,108,1,199218,196023,184065,152426,95015,31019
6,1,109,1,199596,197613,188231,158981,100148,31078
6,1,110,1,199713,198299,190705,163789,103960,30972
6,1,111,1,29121,28775,28304,28106,27916,24607
6,1,112,1,33384,33341,33521,33251,31517,24608
6,1,113,1,49750,48755,47334,43759,37252,25022
6,1,114,1,101183,91311,79173,64074,46383,24713
6,1,115,1,167350,148024,121503,90282,56792,24795
6,1,116,1,190079,176415,151952,114345,68240,25492
6,1,117,1,196297,187790,167269,128800,75494,25070
6,1,118,1,198361,193140,176987,140737,83285,25154
6,1,119,1,199249,195925,183054,148424,87865,24961
6,1,120,1,199525,197345,187123,155086,92116,24502
6,1,121,1,21471,21051,21682,21385,21102,19828
6,1,122,1,24357,24107,23743,23929,23102,19120
6,1,123,1,32217,31497,30975,29395,26414,19483
6,1,124,1,58664,54701,49985,43045,33222,19305
6,1,125,1,129589,110869,89676,65996,42092,19183
6,1,126,1,177151,157423,128387,91019,51648,19080
6,1,127,1,191736,178686,152752,111675,61950,19171
6,1,128,1,196627,188522,167033,125976,69178,19222
6,1,129,1,198552,193575,176648,137259,76340,19419
6,1,130,1,199217,195753,181981,145153,81579,19395
6,1,131,1,15762,15780,15517,15623,15721,14570
6,1,132,1,16909,16761,16712,16417,16313,14462
6,1,133,1,20325,20481,20572,19572,18872,14341
6,1,134,1,31783,30755,29158,26788,22646,14577
6,1,135,1,77275,67263,55480,42916,29140,14279
6,1,136,1,152172,128429,99471,67931,38017,14828
6,1,137,1,183432,164210,132846,91698,48044,14504
6,1,138,1,193716,181172,154426,110359,57047,14837
6,1,139,1,197322,189408,167788,124231,63941,14348
6,1,140,1,198514,192985,175449,134176,70635,14715
6,1,141,1,10879,10666,10999,11056,10866,10593
6,1,142,1,11469,11504,11342,11488,11228,10438
6,1,143,1,12826,12959,12786,12765,12398,10587
6,1,144,1,17244,17174,16941,16420,14748,10213
6,1,145,1,35894,33081,29518,24823,18420,10263
6,1,146,1,103634,83975,63753,43813,25558,10362
6,1,147,1,164230,139228,106229,68912,34688,10532
6,1,148,1,187315,169637,137422,92000,44058,10462
6,1,149,1,194957,183079,155691,109377,52686,10426
6,1,150,1,197541,189738,167288,121611,59175,10437
6,1,151,1,6999,6971,6872,6876,7061,6764
6,1,152,1,7424,7149,7416,7483,7306,7008
6,1,153,1,7877,7800,7722,7749,7764,6896
6,1,154,1,9612,9664,9274,9309,8791,6800
6,1,155,1,15001,14874,14164,13360,11064,6880
6,1,156,1,46458,39027,31259,23315,15100,6905
6,1,157,1,127065,100183,71565,44296,21908,6907
6,1,158,1,172680,147409,111419,69030,30632,7014
6,1,159,1,189460,171899,138809,90566,39434,6728
6,1,160,1,195246,183514,155082,105969,47234,6819
6,1,161,1,4094,4094,4153,4125,4104,3961
6,1,162,1,4157,4161,4058,4132,4404,3911
6,1,163,1,4328,4399,4386,4427,4244,3986
6,1,164,1,4887,4810,4952,4952,4942,3914
6,1,165,1,6374,6570,6575,6219,5732,3955
6,1,166,1,14802,13672,12440,10359,7699,3991
6,1,167,1,64263,48560,34270,21912,11627,4041
6,1,168,1,141011,110757,76550,43702,18347,3966
6,1,169,1,177142,152091,113915,67888,26576,3901
6,1,170,1,190055,172382,138218,87627,34806,4040
6,1,171,1,2029,2039,2082,2081,2017,2091
6,1,172,1,2163,2125,2041,2156,2102,2008
6,1,173,1,2147,2076,2138,2251,2117,1964
6,1,174,1,2301,2366,2387,2381,2280,1997
6,1,175,1,2814,2689,2688,2699,2631,2014
6,1,176,1,4498,4406,4400,4097,3418,2011
6,1,177,1,16808,14459,11555,8469,5130,1946
6,1,178,1,83545,60046,38608,21104,8840,2111
6,1,179,1,149611,117786,79626,42143,14654,1931
6,1,180,1,178971,153469,114056,65492,23128,1994
6,1,181,1,837,836,843,854,837,901
6,1,182,1,906,851,812,868,842,814
6,1,183,1,877,817,886,825,908,913
6,1,184,1,894,910,986,881,896,853
6,1,185,1,1056,1034,1041,999,1020,821
6,1,186,1,1408,1373,1350,1335,1199,803
6,1,187,1,3420,3205,2907,2441,1672,793
6,1,188,1,24358,17659,11655,7122,3389,859
6,1,189,1,100545,70677,42917,20731,6701,840
6,1,190,1,153889,120956,80526,41147,12332,798
6,1,191,1,264,292,290,289,279,289
6,1,192,1,296,268,308,305,300,295
6,1,193,1,275,258,334,305,283,298
6,1,194,1,318,288,321,295,272,287
6,1,195,1,354,362,355,340,328,278
6,1,196,1,407,428,420,410,355,283
6,1,197,1,619,654,626,610,502,290
6,1,198,1,3006,2700,2313,1669,1006,320
6,1,199,1,36295,23572,13513,6366,2029,275
6,1,200,1,112459,79589,47183,20914,5303,272
6,1,201,1,35894,35458,35093,35509,35271,30528
6,1,202,1,42397,41362,42112,41893,39133,31318
6,1,203,1,63352,61393,59393,54811,46687,31282
6,1,204,1,118496,107341,94179,77829,56842,31213
6,1,205,1,174558,157497,133717,102855,67200,30835
6,1,206,1,192018,180713,158903,123607,76888,30899
6,1,207,1,197106,190320,172893,138186,85529,31196
6,1,208,1,198780,194362,180357,147179,91321,30957
6,1,209,1,199327,196545,185956,155276,97132,30919
6,1,210,1,199627,197760,189105,160948,101220,30982
6,1,211,1,27069,27519,27489,27656,27649,24817
6,1,212,1,30671,30635,30450,30367,29435,24782
6,1,213,1,40480,40220,39660,38289,34841,24791
6,1,214,1,72642,68138,62565,54035,42806,25231
6,1,215,1,142315,124504,103076,78914,51980,24966
6,1,216,1,181831,164541,137946,102475,62083,24786
6,1,217,1,193123,181699,158328,120059,70100,24346
6,1,218,1,197414,190379,171764,134104,79018,25546
6,1,219,1,198708,194125,179156,142890,83417,24414
6,1,220,1,199329,196557,184542,151337,90068,24646
6,1,221,1,20888,20871,20479,20751,20480,19230
6,1,222,1,22459,22426,22102,22451,22075,19390
6,1,223,1,26679,26526,26672,26721,25009,19764
6,1,224,1,40835,40334,38628,35084,29714,19481
6,1,225,1,92986,82052,69343,54438,37883,19624
6,1,226,1,160308,138531,110823,79621,47765,19665
6,1,227,1,185815,169247,140727,101016,56246,19382
6,1,228,1,194600,184109,160254,118721,65709,19639
6,1,229,1,197751,190823,171100,130411,71932,19245
6,1,230,1,198920,194540,179423,141762,79507,19791
6,1,231,1,15187,15442,15343,15308,15181,14984
6,1,232,1,15851,16004,15838,15998,15938,14610
6,1,233,1,18514,18061,18245,17882,17185,14788
6,1,234,1,24166,23869,23423,22553,20597,14956
6,1,235,1,47523,44326,39625,33585,25609,14651
6,1,236,1,117501,97496,76037,54277,33156,14679
6,1,237,1,170561,147914,116421,79194,42776,14553
6,1,238,1,189082,172929,143657,100919,52805,14916
6,1,239,1,195575,185161,160439,116580,60017,14415
6,1,240,1,197872,191298,171331,129032,67756,14776
6,1,241,1,10820,10733,10605,10619,10613,10482
6,1,242,1,11046,11276,11056,11101,11075,10460
6,1,243,1,12236,12016,12047,12042,11774,10517
6,1,244,1,14411,14313,14412,13997,13294,10262
6,1,245,1,22965,22310,21177,19347,16226,10216
6,1,246,1,60857,51861,42300,31966,21147,10171
6,1,247,1,137610,111834,83327,54781,29027,10160
6,1,248,1,176810,154043,120480,79007,38413,10283
6,1,249,1,191527,176647,146606,100344,48173,10518
6,1,250,1,196382,186681,162023,115352,55583,10456
6,1,251,1,7071,7212,6986,6982,6826,6569
6,1,252,1,7155,7094,7177,7361,7064,6995
6,1,253,1,7541,7504,7628,7649,7403,6845
6,1,254,1,8409,8515,8585,8386,8409,6890
6,1,255,1,11306,11371,10931,10276,9425,6843
6,1,256,1,23356,21564,19546,16637,12539,6909
6,1,257,1,80709,63288,46410,30924,17596,6754
6,1,258,1,150985,122489,88946,54017,25158,6812
6,1,259,1,182001,159966,124480,78760,34409,6939
6,1,260,1,192204,177464,146341,97400,43053,6979
6,1,261,1,4010,4117,4077,4095,4021,4060
6,1,262,1,4213,4187,4022,4084,4072,3920
6,1,263,1,4149,4240,4234,4385,4192,3920
6,1,264,1,4609,4577,4653,4394,4550,4193
6,1,265,1,5343,5417,5447,5283,5045,4099
6,1,266,1,8720,8505,8215,7579,6203,3820
6,1,267,1,27850,23377,19042,14294,9098,3992
6,1,268,1,100740,75722,51373,30111,14109,3967
6,1,269,1,160625,131116,93382,53254,21370,4049
6,1,270,1,184316,162499,125184,76537,30145,4197
6,1,271,1,2107,1966,1995,1983,2085,1997
6,1,272,1,1958,2077,2036,2047,2031,1878
6,1,273,1,2097,2079,2022,2034,2139,2096
6,1,274,1,2199,2152,2193,2168,2156,1897
6,1,275,1,2429,2559,2467,2381,2365,2051
6,1,276,1,3204,3292,3270,3213,2889,1955
6,1,277,1,6815,6490,6109,5168,3924,2054
6,1,278,1,37474,27982,19613,12248,6350,2026
6,1,279,1,117338,86740,55822,29370,11125,2025
6,1,280,1,165823,136478,96583,53315,18631,2101
6,1,281,1,890,793,897,800,884,827
6,1,282,1,835,864,848,817,878,822
6,1,283,1,872,853,902,927,886,842
6,1,284,1,927,923,868,899,891,859
6,1,285,1,960,939,888,1032,880,829
6,1,286,1,1196,1147,1148,1161,1045,813
6,1,287,1,1834,1891,1721,1654,1379,818
6,1,288,1,6759,5811,4890,3712,2223,863
6,1,289,1,52728,35946,21741,11114,4319,822
6,1,290,1,128629,95601,60145,29075,8849,865
6,1,291,1,297,281,306,296,250,307
6,1,292,1,256,297,286,293,246,266
6,1,293,1,314,282,300,297,307,290
6,1,294,1,297,320,310,266,282,301
6,1,295,1,319,334,266,312,314,273
6,1,296,1,365,378,330,327,347,276
6,1,297,1,434,462,474,431,393,299
6,1,298,1,1059,963,933,822,658,310
6,1,299,1,9032,6745,4622,2778,1285,286
6,1,300,1,68209,44815,25179,10882,3159,257
6,1,301,1,35411,34976,34772,35150,34084,30764
6,1,302,1,40282,40040,39976,39068,38497,31380
6,1,303,1,53758,53536,52611,49356,43889,31431
6,1,304,1,96832,90297,80829,69423,52936,31114
6,1,305,1,163611,146896,124027,96239,64390,31552
6,1,306,1,188963,175619,152286,117123,73935,30951
6,1,307,1,195933,187634,168440,132668,81653,30597
6,1,308,1,198290,192911,176956,142717,88129,30078
6,1,309,1,199282,196017,184190,152147,94574,30791
6,1,310,1,199667,197914,188862,159889,101020,31120
6,1,311,1,26831,26955,26709,26554,26648,25079
6,1,312,1,29475,28920,29347,28813,28691,24788
6,1,313,1,35357,35825,35692,35183,32362,24315
6,1,314,1,57905,56085,52720,46343,38361,24990
6,1,315,1,119544,105593,88354,69228,47942,24792
6,1,316,1,173039,154196,127486,94119,57975,24584
6,1,317,1,190456,176910,151931,113948,67327,24859
6,1,318,1,196213,187372,166998,128255,74918,24759
6,1,319,1,198376,193268,177502,140846,82780,25065
6,1,320,1,199192,195862,183093,148498,88068,24773
6,1,321,1,20375,20213,20858,20095,20388,19097
6,1,322,1,21448,21486,21449,21744,21849,19449
6,1,323,1,24779,24498,25098,24412,22983,18944
6,1,324,1,34976,34213,33595,31298,27355,19548
6,1,325,1,68999,62853,55683,46113,34286,19687
6,1,326,1,141919,121259,96770,70311,43579,19297
6,1,327,1,180392,161479,132291,94401,53860,19618
6,1,328,1,192237,179251,153317,112277,61966,19531
6,1,329,1,196618,188719,167999,127484,70619,19758
6,1,330,1,198502,193334,176498,137321,76683,19515
6,1,331,1,15461,15073,15199,15070,15208,14892
6,1,332,1,15623,15632,15567,15795,15520,14509
6,1,333,1,17475,17097,17009,16690,16745,15103
6,1,334,1,21187,21460,20863,20502,19147,14494
6,1,335,1,34587,33411,31660,28342,23010,14473
6,1,336,1,89875,75860,61313,46037,30234,14692
6,1,337,1,157141,132659,102854,70305,39134,14666
6,1,338,1,184056,165433,134745,93075,48788,14629
6,1,339,1,194116,182105,155721,111112,56939,14626
6,1,340,1,197469,189711,168205,124853,64991,14841
6,1,341,1,10691,10864,10814,10577,10669,10515
6,1,342,1,10930,11060,11018,10800,11067,10530
6,1,343,1,11604,11364,11431,11588,11452,10482
6,1,344,1,13188,13084,13222,13067,12742,10381
6,1,345,1,18222,17972,17516,16806,14954,10235
6,1,346,1,39784,36018,31669,25985,19069,10327
6,1,347,1,110403,89111,66744,45175,26093,10521
6,1,348,1,166358,140953,107479,69449,34476,10442
6,1,349,1,187732,170102,138366,93127,44816,10823
6,1,350,1,195127,183618,156413,109537,52391,10306
6,1,351,1,7036,6908,6845,7020,7093,6801
6,1,352,1,7006,7219,7036,7101,6949,6883
6,1,353,1,7403,7320,7236,7415,7114,6813
6,1,354,1,8024,7950,7893,7923,7961,6835
6,1,355,1,9372,9424,9245,9613,9055,7026
6,1,356,1,16469,15816,15062,13726,11048,6764
6,1,357,1,51227,42271,33368,24459,15696,7000
6,1,358,1,130526,102880,73428,45481,22377,6831
6,1,359,1,173006,147424,110857,68222,30148,6711
6,1,360,1,189626,172179,138645,90077,39370,6935
6,1,361,1,4139,4065,3990,4051,3931,4019
6,1,362,1,3927,3941,4218,4091,4041,4020
6,1,363,1,4136,3938,4240,4255,4041,4029
6,1,364,1,4129,4350,4537,4388,4455,3931
6,1,365,1,4907,4944,4941,4896,4771,4024
6,1,366,1,6809,6681,6627,6604,5688,4001
6,1,367,1,15806,14520,12844,10862,7941,4019
6,1,368,1,68920,51785,36328,22803,11951,3966
6,1,369,1,142554,112345,77610,44206,18401,3965
6,1,370,1,177838,153014,115287,69002,26997,4037
6,1,371,1,1939,1924,1943,2016,2000,1990
6,1,372,1,2027,2003,2037,1969,2020,2065
6,1,373,1,2046,2058,2076,2123,2075,1950
6,1,374,1,2075,2208,2076,2193,2047,1979
6,1,375,1,2288,2413,2362,2311,2235,2029
6,1,376,1,2810,2717,2739,2738,2677,2016
6,1,377,1,4654,4549,4402,4014,3309,2032
6,1,378,1,18304,15354,12054,8521,5174,2024
6,1,379,1,86157,61956,39796,21627,8892,2132
6,1,380,1,151265,119277,80842,42971,14997,1982
6,1,381,1,891,858,837,853,838,810
6,1,382,1,793,847,827,846,853,854
6,1,383,1,894,822,856,845,845,872
6,1,384,1,869,862,879,854,881,815
6,1,385,1,878,927,879,954,912,797
6,1,386,1,1018,1018,1066,1061,974,828
6,1,387,1,1359,1344,1341,1341,1270,858
6,1,388,1,3355,3143,2927,2556,1725,865
6,1,389,1,24852,17893,11882,6922,3282,817
6,1,390,1,101036,71264,43420,21035,6820,874
6,1,391,1,304,289,271,289,299,310
6,1,392,1,286,254,276,291,261,268
6,1,393,1,282,316,304,313,293,290
6,1,394,1,299,296,269,271,297,290
6,1,395,1,296,319,303,327,286,269
6,1,396,1,333,328,346,336,278,296
6,1,397,1,375,373,398,368,354,284
6,1,398,1,716,673,626,622,513,308
6,1,399,1,3261,2805,2250,1596,891,300
6,1,400,1,36800,23657,13627,6391,2079,299
6,1,401,1,34046,34200,34174,34171,33578,30737
6,1,402,1,38059,37954,38055,38167,37258,31277
6,1,403,1,49255,48811,47846,46256,42065,31274
6,1,404,1,82902,79106,72586,63837,49847,30331
6,1,405,1,149188,132997,112496,87979,60470,30570
6,1,406,1,184453,169404,145229,111291,70720,30825
6,1,407,1,194819,185508,165003,129421,80523,31237
6,1,408,1,197590,191309,174517,139718,86252,30755
6,1,409,1,198991,195183,182117,149876,93634,31455
6,1,410,1,199484,197298,187383,157011,98355,30841
6,1,411,1,26066,26420,26751,26237,26038,25357
6,1,412,1,28451,28403,28184,28541,27702,24700
6,1,413,1,33907,33910,33933,33120,31449,24941
6,1,414,1,50300,49061,46411,43323,37436,24355
6,1,415,1,100195,90093,77609,62936,45612,25387
6,1,416,1,163898,143852,118264,87063,55047,24527
6,1,417,1,187484,172628,146635,109254,65093,24932
6,1,418,1,195012,185513,163969,124887,72971,24664
6,1,419,1,197837,191731,174513,137681,80785,25013
6,1,420,1,199035,195275,181516,146170,86117,24596
6,1,421,1,20263,20120,19851,20306,20201,19549
6,1,422,1,21058,21428,21508,21282,21546,19112
6,1,423,1,23209,23612,23289,23384,22619,19385
6,1,424,1,30486,30131,30116,29218,26616,19289
6,1,425,1,55198,51663,47571,41099,32216,19218
6,1,426,1,122208,103959,83726,62164,40583,19336
6,1,427,1,172526,151743,122773,87092,50389,19266
6,1,428,1,189940,175177,148000,107192,59493,19043
6,1,429,1,196031,186643,163903,123272,68348,19848
6,1,430,1,198199,192290,174125,134537,73972,19269
6,1,431,1,15236,14675,15414,15050,15192,14789
6,1,432,1,15599,15867,15687,15638,15439,14419
6,1,433,1,16927,16610,16597,16828,16268,14853
6,1,434,1,19381,19535,19083,19146,18240,14934
6,1,435,1,28971,28274,27415,25624,21993,14595
6,1,436,1,68301,59735,50472,40153,27963,14595
6,1,437,1,140737,117122,89868,61901,35894,14468
6,1,438,1,178998,158239,126864,86974,45825,14669
6,1,439,1,191557,177541,149743,105661,54518,14756
6,1,440,1,196431,187269,164139,120500,61930,14524
6,1,441,1,10442,10550,10593,10500,10615,10308
6,1,442,1,10599,10857,10785,10913,10545,10512
6,1,443,1,11424,11163,11343,11278,10912,10242
6,1,444,1,12369,12571,12680,12281,12116,10253
6,1,445,1,15692,15899,15715,15579,14010,10537
6,1,446,1,30207,28486,26316,22591,17757,10682
6,1,447,1,87593,71333,54969,39076,23894,10480
6,1,448,1,155013,128810,96707,62611,32382,10746
6,1,449,1,183691,163546,130188,86243,41603,10525
6,1,450,1,192982,179641,150869,104556,50001,10441
6,1,451,1,6929,6722,6886,6875,7047,6737
6,1,452,1,6964,6947,7005,7077,7133,6851
6,1,453,1,7150,7254,7300,7279,7300,6900
6,1,454,1,7666,7600,7639,7547,7613,6811
6,1,455,1,8836,8882,8833,8656,8431,6937
6,1,456,1,13152,13319,12891,12228,10435,6727
6,1,457,1,34506,30005,25492,19903,13884,6677
6,1,458,1,107664,83990,59650,37725,19706,6934
6,1,459,1,164552,137478,101455,62021,27930,6818
6,1,460,1,186277,166891,132376,85253,37211,6927
6,1,461,1,3922,4038,4143,3941,4017,3880
6,1,462,1,4092,4174,4121,4073,4054,3997
6,1,463,1,4043,4140,4235,4264,4284,4008
6,1,464,1,4233,4301,4215,4248,4290,3944
6,1,465,1,4713,4754,4697,4535,4500,3964
6,1,466,1,5707,5784,5816,5842,5331,3975
6,1,467,1,11145,10875,10042,8864,7106,3977
6,1,468,1,44908,35311,26321,17743,10306,3956
6,1,469,1,123912,94500,63972,36626,15720,3827
6,1,470,1,170631,143282,104494,60912,23816,3905
6,1,471,1,2103,2067,2066,2087,2056,1996
6,1,472,1,2062,1990,2069,1993,2015,1929
6,1,473,1,2084,2058,2002,1995,1999,2007
6,1,474,1,2107,2076,2104,2124,2021,2103
6,1,475,1,2228,2358,2175,2235,2262,1953
6,1,476,1,2627,2605,2551,2584,2402,2029
6,1,477,1,3628,3610,3605,3481,3059,1942
6,1,478,1,10762,9587,8089,6455,4444,2046
6,1,479,1,60499,43428,28306,16312,7282,1998
6,1,480,1,136542,104527,68777,35915,12788,1944
6,1,481,1,835,864,902,831,843,833
6,1,482,1,871,844,852,861,932,856
6,1,483,1,884,864,895,857,822,840
6,1,484,1,817,906,853,917,877,843
6,1,485,1,902,884,922,929,947,812
6,1,486,1,966,1007,1028,985,999,827
6,1,487,1,1256,1227,1211,1214,1122,859
6,1,488,1,2290,2228,2099,1858,1540,846
6,1,489,1,12985,10099,7703,5073,2607,823
6,1,490,1,77747,53076,31796,15632,5483,915
6,1,491,1,272,263,267,236,278,273
6,1,492,1,288,301,314,302,284,246
6,1,493,1,282,323,284,293,276,265
6,1,494,1,251,281,285,278,282,290
6,1,495,1,303,312,300,351,306,286
6,1,496,1,294,370,288,331,307,296
6,1,497,1,393,343,379,377,364,293
6,1,498,1,506,566,519,478,463,302
6,1,499,1,1701,1623,1411,1154,773,306
6,1,500,1,19237,12883,7913,4150,1619,293
6,1,501,1,33486,33488,34435,33780,33665,30716
6,1,502,1,37206,36680,36645,37046,35914,31502
6,1,503,1,45760,45495,45288,43933,41158,31387
6,1,504,1,73464,70957,66723,59628,49228,31631
6,1,505,1,136537,121833,104421,83011,58123,31236
6,1,506,1,180829,164278,140268,107919,69319,31361
6,1,507,1,193402,182637,161354,126003,78173,31289
6,1,508,1,197406,190575,172870,137573,84852,30419
6,1,509,1,198770,194564,180714,147306,91174,30874
6,1,510,1,199450,196950,186354,155625,96707,30593
6,1,511,1,26043,25978,25323,25817,25867,24679
6,1,512,1,28094,28404,27571,27640,27681,24423
6,1,513,1,32151,32046,32021,32332,30647,24751
6,1,514,1,44729,43635,43003,40514,35752,24874
6,1,515,1,85558,77938,69381,57388,43033,24766
6,1,516,1,153480,133404,109220,81971,52786,24630
6,1,517,1,184622,168204,141561,104680,62862,24597
6,1,518,1,194347,183742,160950,122281,71619,25010
6,1,519,1,197352,190661,172509,135228,79447,25225
6,1,520,1,198949,194809,180238,144384,84797,24856
6,1,521,1,20352,20267,19905,20061,20030,19261
6,1,522,1,20906,20798,20932,20839,20683,19680
6,1,523,1,22974,23093,23348,22512,22431,19509
6,1,524,1,28361,28310,28152,27448,25566,19722
6,1,525,1,46741,44385,41850,37272,30320,19476
6,1,526,1,106167,91435,74979,57263,38818,19318
6,1,527,1,165273,143064,114682,81580,47709,19299
6,1,528,1,187321,171348,143376,103228,57553,19490
6,1,529,1,194778,184321,160732,119213,65395,19174
6,1,530,1,197809,190924,171620,131730,72745,19319
6,1,531,1,14912,14790,15386,15048,14760,14421
6,1,532,1,15290,15520,15242,15379,15439,14658
6,1,533,1,16557,15655,15980,16209,16318,14621
6,1,534,1,18605,18809,18409,18353,17664,14558
6,1,535,1,25689,25485,24802,23572,21175,15163
6,1,536,1,54985,49503,43484,36208,26788,14603
6,1,537,1,126308,104416,80680,56902,34293,14602
6,1,538,1,172363,149777,118551,80470,43063,14537
6,1,539,1,189390,173737,144342,101075,52183,14548
6,1,540,1,196454,186794,162740,118355,61255,14938
6,1,541,1,10637,10366,10642,10661,10721,10465
6,1,542,1,10688,10831,10890,10684,10689,10734
6,1,543,1,11431,11115,11109,10998,11078,10653
6,1,544,1,11935,11840,12016,12020,12225,10314
6,1,545,1,14825,14996,14585,14718,13821,10567
6,1,546,1,24421,23657,22655,20413,16607,10258
6,1,547,1,68454,56901,45569,33422,21762,10220
6,1,548,1,143404,117360,87673,56997,30331,10593
6,1,549,1,179522,157718,123935,81104,39340,10441
6,1,550,1,191814,176980,146926,100669,48457,10576
6,1,551,1,6878,6940,6795,6933,6950,6674
6,1,552,1,6979,6988,7156,6922,7112,6803
6,1,553,1,6985,7097,7289,7156,7015,7036
