7,1,71,1,2093,2054,2126,2056,1995,2049,2011
7,1,72,1,2189,2172,2091,2013,2084,2140,2050
7,1,73,1,2277,2217,2307,2326,2263,2448,2001
7,1,74,1,2828,2911,2890,2846,2754,2745,2051
7,1,75,1,4576,4811,4777,4633,4075,3420,1946
7,1,76,1,21498,18978,15930,12688,8971,5397,2088
7,1,77,1,113573,89536,64591,41739,22762,9348,2018
7,1,78,1,175484,154070,122849,84265,45622,16026,1969
7,1,79,1,192245,179682,155285,116225,67448,23981,2018
7,1,80,1,197288,190262,172629,137426,85299,31534,2010
7,1,81,1,869,842,831,915,861,786,847
7,1,82,1,817,870,877,903,927,918,844
7,1,83,1,989,949,969,919,939,938,821
7,1,84,1,1055,1083,1055,1106,1085,1018,819
7,1,85,1,1453,1437,1451,1454,1450,1311,869
7,1,86,1,3938,3652,3440,3279,2538,1863,771
7,1,87,1,35883,27833,20064,13289,7874,3551,824
7,1,88,1,133872,106153,75976,46609,22686,7213,846
7,1,89,1,179173,158680,127163,86637,45061,13795,890
7,1,90,1,192748,180258,155070,114458,64400,20796,830
7,1,91,1,302,263,275,291,296,279,279
7,1,92,1,289,333,273,305,309,313,326
7,1,93,1,317,329,350,314,282,303,304
7,1,94,1,328,324,313,333,359,361,272
7,1,95,1,408,433,422,451,413,412,293
7,1,96,1,711,735,726,673,667,533,310
7,1,97,1,4444,3931,3395,2619,1858,995,301
7,1,98,1,60423,43283,28324,16296,7604,2449,290
7,1,99,1,146799,118726,85799,52077,24033,6246,292
7,1,100,1,179358,158612,126325,84712,42481,11720,262
7,1,101,1,37567,37351,37512,37945,37597,37348,31372
7,1,102,1,48109,48263,47522,47824,45877,42052,31249
7,1,103,1,81265,79508,76506,70457,62841,50432,31097
7,1,104,1,157994,146327,131705,112661,88623,60718,31018
7,1,105,1,193838,186258,172228,148702,114887,72910,31227
7,1,106,1,198565,195483,186637,167196,132549,82999,31630
7,1,107,1,199534,198206,193103,178078,144608,90232,31538
7,1,108,1,199768,199074,195840,184123,152292,94276,30620
7,1,109,1,199867,199546,197470,188129,158761,99580,30429
7,1,110,1,199885,199666,198352,190992,164230,104203,31225
7,1,111,1,28408,28027,28370,28912,28772,28074,24842
7,1,112,1,33464,33420,33213,32919,33167,31443,24582
7,1,113,1,49700,49602,48160,46934,43577,37757,25043
7,1,114,1,107828,100197,90514,78862,64513,46613,24706
7,1,115,1,180052,166713,147063,121187,89828,56061,24439
7,1,116,1,196075,189550,175712,150625,112759,67075,24779
7,1,117,1,199048,196198,187541,167059,128933,75771,25145
7,1,118,1,199665,198310,192867,176767,140112,82471,24828
7,1,119,1,199841,199320,196083,183566,149812,89205,25174
7,1,120,1,199895,199563,197222,186782,154400,92159,24677
7,1,121,1,21400,21896,21522,21625,21319,20986,19534
7,1,122,1,23716,23660,23980,23652,23548,22983,19278
7,1,123,1,31478,31361,31482,30973,29810,27025,19517
7,1,124,1,60919,58236,54866,49503,42758,33294,19137
7,1,125,1,145573,129634,110961,89618,65696,41637,18787
7,1,126,1,188905,177171,157337,127919,91027,52114,19223
7,1,127,1,197560,192210,178988,152854,111655,61914,19752
7,1,128,1,199226,196877,188787,167541,126290,69605,19257
7,1,129,1,199738,198711,193633,177268,138273,76673,19651
7,1,130,1,199834,199288,195708,181560,144344,81652,19555
7,1,131,1,15345,15767,15626,15390,15720,15589,14748
7,1,132,1,16802,16989,17009,16924,16814,16598,14513
7,1,133,1,19971,20113,19844,20215,19660,18542,14970
7,1,134,1,31475,30825,30758,29173,27014,22859,14675
7,1,135,1,87451,78355,68151,56309,43728,29621,14723
7,1,136,1,170143,152597,128842,100122,68784,38727,14580
7,1,137,1,193085,182996,163915,133100,91540,47903,14527
7,1,138,1,198333,193697,180897,153963,109734,56151,14425
7,1,139,1,199378,197189,189292,167614,124087,64090,14689
7,1,140,1,199731,198697,193441,175893,134359,70252,14395
7,1,141,1,10924,11184,10948,10898,10787,10734,10298
7,1,142,1,11341,11513,11457,11530,11388,11213,10430
7,1,143,1,12812,13091,13132,12904,12543,12550,10551
7,1,144,1,17204,17405,17438,17284,16317,14734,10577
7,1,145,1,37585,35849,33471,29973,25013,18740,10480
7,1,146,1,121460,103503,83811,63426,43492,25571,10302
7,1,147,1,180884,164254,138685,105526,68412,34252,10186
7,1,148,1,195376,187071,169004,137062,91732,43642,10317
7,1,149,1,198765,194896,182920,155378,108203,51439,10127
7,1,150,1,199574,197635,189755,167268,121739,59000,10426
7,1,151,1,7156,7144,6964,7014,7072,6746,6705
7,1,152,1,7198,7300,7430,7427,7215,7134,6866
7,1,153,1,7830,7836,7874,7799,7997,7806,6960
7,1,154,1,9240,9292,9167,9210,9291,8892,6875
7,1,155,1,15592,15272,14673,14284,12966,10892,6779
7,1,156,1,52963,46333,39115,31340,22997,14769,6687
7,1,157,1,148526,125799,99062,71087,44147,21962,6859
7,1,158,1,187403,172502,147361,111246,68605,30254,6881
7,1,159,1,196601,189279,171411,138043,89714,38986,6682
7,1,160,1,198888,195372,183994,156218,106880,47592,7026
7,1,161,1,4131,3947,4099,4048,3974,4000,3926
7,1,162,1,4119,4152,4126,4299,4201,4112,4011
7,1,163,1,4304,4453,4570,4438,4318,4569,4042
7,1,164,1,4780,4911,4908,5053,4824,4726,3899
7,1,165,1,6584,6399,6361,6375,6360,5678,4049
7,1,166,1,15331,14645,13864,12292,10342,7582,3957
7,1,167,1,80102,64309,48881,34710,22079,11745,3997
7,1,168,1,164016,140923,111067,76728,43950,18140,3866
7,1,169,1,190716,177108,151679,113004,67158,26371,3941
7,1,170,1,197230,190261,172565,138224,87270,34572,3874
7,1,171,1,2075,2074,2083,2123,1946,2074,2109
7,1,172,1,2032,2004,1975,2078,2052,2129,2024
7,1,173,1,2192,2202,2103,2176,2161,2118,2061
7,1,174,1,2365,2349,2294,2317,2389,2236,1989
7,1,175,1,2822,2664,2784,2770,2851,2666,2012
7,1,176,1,4554,4500,4447,4265,3919,3370,2013
7,1,177,1,19529,17319,14601,11703,8586,5072,2041
7,1,178,1,108222,84170,60382,38694,21286,8859,2010
7,1,179,1,172651,150451,118836,80932,43225,15063,2042
7,1,180,1,192196,179456,154564,114873,65709,23130,1957
7,1,181,1,896,846,889,835,799,846,806
7,1,182,1,847,824,892,808,851,892,906
7,1,183,1,887,842,904,878,826,849,888
7,1,184,1,894,881,811,931,933,926,846
7,1,185,1,1013,992,1036,1084,998,987,781
7,1,186,1,1403,1350,1398,1386,1346,1230,832
7,1,187,1,3426,3324,3163,2902,2535,1737,854
7,1,188,1,30468,23246,17126,11474,6833,3176,849
7,1,189,1,127737,100182,70666,42677,20713,6769,822
7,1,190,1,176972,155460,123292,82953,42457,12971,895
7,1,191,1,282,316,286,326,288,280,254
7,1,192,1,317,269,301,294,275,276,292
7,1,193,1,302,292,305,311,301,315,275
7,1,194,1,309,307,283,337,328,308,280
7,1,195,1,342,308,353,350,327,341,269
7,1,196,1,389,427,429,406,399,409,289
7,1,197,1,673,700,665,666,575,532,282
7,1,198,1,3574,3207,2744,2246,1639,923,281
7,1,199,1,51315,36323,23808,13694,6518,2162,303
7,1,200,1,140294,111582,78662,46922,21009,5471,291
7,1,201,1,35997,35669,35871,35506,36210,35058,31033
7,1,202,1,43207,42761,41988,42439,42122,39285,30910
7,1,203,1,63037,62525,61018,59210,54703,46653,31348
7,1,204,1,126146,118260,107885,94428,77795,57187,31419
7,1,205,1,185331,174589,157932,134044,102841,67781,31639
7,1,206,1,197251,192434,181015,158615,122875,76439,30729
7,1,207,1,199242,197034,189871,172069,136814,84419,30444
7,1,208,1,199719,198667,194317,180099,146578,90992,31227
7,1,209,1,199819,199433,196910,186292,155669,97230,31229
7,1,210,1,199874,199586,197821,189398,161461,101988,31138
7,1,211,1,27269,27645,27169,26998,27340,26892,24683
7,1,212,1,30629,30450,30309,30436,30700,29547,24924
7,1,213,1,40051,40376,40343,39616,37330,34446,24741
7,1,214,1,75809,72560,68196,61875,53608,41774,24934
7,1,215,1,156194,142118,123915,102703,78138,51730,24965
7,1,216,1,191680,181979,164732,138288,102200,61699,24725
7,1,217,1,197841,193219,181790,158494,119845,70476,24593
7,1,218,1,199281,197215,190182,171368,133223,78065,24606
7,1,219,1,199727,198661,194040,178913,143218,84282,24552
7,1,220,1,199845,199407,196502,184514,151284,89961,24803
7,1,221,1,20935,21114,20338,21115,20763,20761,19235
7,1,222,1,22278,22142,22316,22482,22316,22055,19539
7,1,223,1,27329,26860,26331,26375,26356,24842,19659
7,1,224,1,42191,41335,40660,38368,35235,29279,19562
7,1,225,1,102122,92288,81022,68423,53847,37132,19207
7,1,226,1,175700,159999,138242,110971,79455,47283,19489
7,1,227,1,194179,185691,168861,140763,100873,56389,19440
7,1,228,1,198589,194710,183915,159844,118411,65394,19484
7,1,229,1,199482,197759,191093,171885,131839,72807,19569
7,1,230,1,199794,199007,194975,179568,141086,78620,19211
7,1,231,1,15887,15143,15308,15381,15385,15482,14429
7,1,232,1,16529,15893,16131,15945,16091,15767,14642
7,1,233,1,18645,17979,18146,17899,17835,17349,14889
7,1,234,1,24363,23814,23723,23064,22669,20371,14680
7,1,235,1,50447,47911,44585,40087,34299,26145,14871
7,1,236,1,135605,117898,97806,76274,54170,33302,14566
7,1,237,1,184991,170808,147900,116282,79351,42774,14397
7,1,238,1,196260,189237,173327,144331,100880,52416,14605
7,1,239,1,198955,195960,186082,162148,117624,61017,15000
7,1,240,1,199540,197953,191485,171393,128317,66584,14463
7,1,241,1,10653,10718,10944,10751,10597,10884,10323
7,1,242,1,11034,11051,11286,11194,11039,11320,10290
7,1,243,1,12149,11946,12160,12001,11981,11657,10390
7,1,244,1,14421,14532,14220,14215,14087,13678,10460
7,1,245,1,22682,22430,22167,21270,19838,16515,10491
7,1,246,1,69910,61788,52605,42895,32218,21520,10305
7,1,247,1,159363,138951,113469,84335,55146,29634,10369
7,1,248,1,189691,176972,154545,120894,79214,38799,10425
7,1,249,1,197410,191281,176203,145775,99258,47564,10408
7,1,250,1,199077,196097,186040,160765,114267,54990,10293
7,1,251,1,6902,7069,6873,6965,7057,6987,6848
7,1,252,1,7068,7207,7124,6965,7020,7204,6753
7,1,253,1,7674,7481,7419,7502,7558,7346,6762
7,1,254,1,8426,8501,8807,8339,8248,7874,6715
7,1,255,1,11017,10814,10939,11024,10580,9635,6738
7,1,256,1,24362,23202,21697,19413,16580,12262,6824
7,1,257,1,98431,81162,63749,46995,31177,17606,6640
7,1,258,1,172138,151620,123717,90044,54923,25440,6844
7,1,259,1,193199,182267,159936,123909,78388,34343,6836
7,1,260,1,197939,192609,178089,147369,98029,42979,6824
7,1,261,1,4116,4110,4099,4007,4084,4103,4037
7,1,262,1,3929,4028,3991,4068,4143,4178,3838
7,1,263,1,4320,4213,4185,4357,4381,4214,3988
7,1,264,1,4482,4606,4614,4596,4534,4359,3916
7,1,265,1,5417,5257,5172,5399,5437,5289,4067
7,1,266,1,8462,8461,8180,8022,7516,6316,3855
7,1,267,1,31436,27806,23770,18608,13985,9067,3928
7,1,268,1,125593,101970,76677,52156,30498,14166,3925
7,1,269,1,180514,161274,131773,93867,54154,21365,4034
7,1,270,1,194582,184617,162782,125501,76424,30064,3966
7,1,271,1,2039,2041,2060,2040,2118,2059,2060
7,1,272,1,2085,1986,1954,2086,2029,2019,2026
7,1,273,1,2073,2114,2075,2066,2127,2072,2038
7,1,274,1,2160,2139,2226,2165,2204,2203,2049
7,1,275,1,2495,2437,2317,2447,2418,2326,1952
7,1,276,1,3219,3254,3087,3263,3072,2855,2043
7,1,277,1,7200,6926,6577,6123,5256,3916,1901
7,1,278,1,48366,37896,28173,19567,12375,6533,2078
7,1,279,1,144680,118175,87645,56418,29491,11125,2011
7,1,280,1,183707,165126,135455,95241,52066,17889,1921
7,1,281,1,835,873,854,799,866,827,840
7,1,282,1,855,914,799,881,859,817,899
7,1,283,1,845,864,835,914,826,888,887
7,1,284,1,887,977,852,890,908,940,850
7,1,285,1,950,960,1027,897,962,920,790
7,1,286,1,1243,1112,1081,1155,1130,1027,813
7,1,287,1,1874,1788,1742,1707,1679,1436,855
7,1,288,1,7447,6763,5800,4853,3630,2179,856
7,1,289,1,71232,52503,35678,21726,11386,4370,900
7,1,290,1,155304,128294,95556,60245,29203,8810,837
7,1,291,1,302,245,275,305,261,291,285
7,1,292,1,304,306,290,289,271,270,272
7,1,293,1,282,311,263,281,302,266,280
7,1,294,1,295,268,291,308,305,303,302
7,1,295,1,357,320,304,302,336,285,297
7,1,296,1,348,340,339,335,321,344,280
7,1,297,1,453,427,436,453,453,413,313
7,1,298,1,1105,1152,1047,956,828,659,311
7,1,299,1,11421,8865,6723,4534,2836,1275,306
7,1,300,1,92698,67956,44449,24945,10951,3163,309
7,1,301,1,35062,35086,35103,35130,34911,34353,30952
7,1,302,1,39906,40333,39848,39512,39055,37201,30451
7,1,303,1,54684,54143,53212,52796,50062,44170,31020
7,1,304,1,102627,97520,91342,81897,69635,52878,31076
7,1,305,1,175721,163518,146343,123646,95534,63843,31004
7,1,306,1,195718,189173,175679,151814,116873,73360,30688
7,1,307,1,198845,196143,187985,169071,133914,83294,31390
7,1,308,1,199644,198376,193267,178195,143960,89388,31197
7,1,309,1,199814,199238,196055,184164,152291,95039,30929
7,1,310,1,199873,199612,197609,188193,158682,99084,30430
7,1,311,1,26749,26379,26693,26693,26665,26727,24969
7,1,312,1,29689,30014,28903,29205,29383,28136,24813
7,1,313,1,36508,36085,35853,35722,34470,31995,24986
7,1,314,1,58704,57370,55737,52458,46660,38662,24290
7,1,315,1,131612,120018,105864,88726,69622,48003,24675
7,1,316,1,185183,172619,153544,126586,93370,57540,24529
7,1,317,1,196663,190703,177379,152991,114814,68297,25244
7,1,318,1,199070,196437,187913,167510,129190,75672,24808
7,1,319,1,199587,198259,192860,176215,139400,81905,24806
7,1,320,1,199853,199261,195935,183391,149133,88334,24980
7,1,321,1,20347,20843,20224,20398,20159,20570,19831
7,1,322,1,21626,21622,21309,21635,21357,21023,18835
7,1,323,1,24764,24831,25148,25144,24453,23569,19484
7,1,324,1,34362,34045,33414,32934,31677,27812,19657
7,1,325,1,74781,69455,63040,55105,45921,34251,19128
7,1,326,1,158065,141217,120611,96280,70139,43622,19723
7,1,327,1,190511,179664,160460,131303,93306,53005,19790
7,1,328,1,197410,192067,178921,152674,111174,61747,19632
7,1,329,1,199235,196718,188536,166952,125745,69336,19202
7,1,330,1,199682,198587,193465,176464,137053,76075,19475
7,1,331,1,15055,14757,15227,15157,15101,15080,14766
7,1,332,1,15637,15568,15849,15673,15734,15385,14344
7,1,333,1,17350,17280,17429,17465,17596,17204,14807
7,1,334,1,21192,21268,21252,21098,20706,18966,14512
7,1,335,1,35867,35382,34443,32071,28755,23051,14480
7,1,336,1,101251,88529,74934,60590,45568,30546,14647
7,1,337,1,173939,156396,132300,102795,70545,39566,14565
7,1,338,1,193574,184076,165627,135136,93481,48774,14610
7,1,339,1,198292,193782,181429,154562,110242,56324,14184
7,1,340,1,199354,197215,189379,167525,124255,64035,14534
7,1,341,1,10622,10764,10881,10474,10648,10646,10371
7,1,342,1,10889,11072,10753,10963,10878,11038,10349
7,1,343,1,11582,11408,11390,11925,11454,11474,10402
7,1,344,1,12853,12897,13149,13078,12957,12149,10250
7,1,345,1,17958,18023,18267,17612,16865,14915,10437
7,1,346,1,42761,40240,36938,32079,26293,18861,10423
7,1,347,1,131803,112042,90428,68159,46368,26703,10452
7,1,348,1,182427,166260,140935,107527,69452,34813,10445
7,1,349,1,195702,187515,169674,137610,92082,43762,10278
7,1,350,1,198756,194932,183206,156196,109517,52672,10591
7,1,351,1,6924,6975,7049,6927,6963,6703,6796
7,1,352,1,7144,7175,7003,6990,7283,6939,6606
7,1,353,1,7604,7285,7423,7415,7409,7335,6739
7,1,354,1,7860,7830,8037,7918,7785,7888,6915
7,1,355,1,9743,9639,9583,9507,9455,8624,6748
7,1,356,1,16306,16119,15712,14452,13270,10683,6778
7,1,357,1,59397,50804,42133,33061,24060,14971,6647
7,1,358,1,151948,129215,102000,72541,44587,21769,6652
7,1,359,1,188218,173506,148066,111700,69001,30343,6833
7,1,360,1,196403,188948,170949,137633,89779,39283,6810
7,1,361,1,4011,3832,4043,4137,4163,4021,3973
7,1,362,1,4018,4008,4020,4083,4124,3981,3937
7,1,363,1,4235,4234,4085,4155,3946,4059,4095
7,1,364,1,4371,4359,4464,4286,4364,4358,3973
7,1,365,1,4957,5098,4850,5002,4954,4724,3973
7,1,366,1,6831,6780,6895,6654,6339,5732,4040
7,1,367,1,16625,15502,14335,12640,10428,7585,3944
7,1,368,1,85762,68096,51554,36198,22710,11755,3946
7,1,369,1,164685,141656,111206,76726,43737,18323,4006
7,1,370,1,190898,177859,153151,114639,67862,26322,3903
7,1,371,1,2054,1972,2036,2035,2007,1960,1957
7,1,372,1,2077,2144,1982,2135,2026,2064,2042
7,1,373,1,2064,1984,2068,2047,2049,2071,1985
7,1,374,1,2044,2039,1997,2145,2149,2172,2039
7,1,375,1,2420,2267,2349,2235,2268,2332,2016
7,1,376,1,2811,2864,2822,2788,2872,2661,2089
7,1,377,1,4706,4708,4497,4471,4143,3445,2034
7,1,378,1,20546,17850,14780,11603,8210,5011,1951
7,1,379,1,110296,86290,61574,39381,21132,8807,2048
7,1,380,1,173831,151590,119594,80923,43207,15101,1979
7,1,381,1,787,883,803,847,842,871,846
7,1,382,1,833,818,810,863,836,867,839
7,1,383,1,852,870,907,837,859,826,865
7,1,384,1,891,890,839,873,932,831,819
7,1,385,1,904,886,915,883,903,927,818
7,1,386,1,1030,1033,1022,1027,1031,989,881
7,1,387,1,1384,1400,1375,1394,1353,1213,865
7,1,388,1,3541,3378,3149,2886,2489,1819,845
7,1,389,1,32961,25210,18119,12093,7107,3284,842
7,1,390,1,128989,101020,71163,43108,20729,6687,848
7,1,391,1,315,313,306,303,283,250,302
7,1,392,1,275,274,275,292,294,304,275
7,1,393,1,306,271,326,289,296,309,278
7,1,394,1,318,286,293,314,308,296,293
7,1,395,1,297,298,295,318,260,320,283
7,1,396,1,361,342,349,311,341,334,295
7,1,397,1,402,414,400,442,383,371,295
7,1,398,1,714,707,707,667,626,519,306
7,1,399,1,3609,3391,2895,2329,1542,903,285
7,1,400,1,53370,37757,24250,13761,6485,2166,284
7,1,401,1,34432,34452,34088,33835,34196,33422,30294
7,1,402,1,37997,37799,37684,37727,37805,37082,30523
7,1,403,1,49380,49250,48740,48762,45924,41609,30931
7,1,404,1,85802,83286,79640,73140,64162,51343,30858
7,1,405,1,162877,149956,133482,113451,88938,61269,30772
7,1,406,1,193181,185088,170161,145589,111546,70856,30451
7,1,407,1,198247,194594,184767,163957,128228,79764,30778
7,1,408,1,199473,197851,191959,175355,140548,86646,30369
7,1,409,1,199780,199020,195331,182335,150069,93252,30650
7,1,410,1,199879,199551,197317,187296,157445,99130,31337
7,1,411,1,26636,26134,26361,26508,26608,25694,24986
7,1,412,1,28799,28663,28138,28224,28510,27970,24625
7,1,413,1,33811,33899,34186,32926,32316,30679,24911
7,1,414,1,50214,49867,48517,46782,43309,36906,24905
7,1,415,1,108200,99648,88799,77429,63408,45701,24769
7,1,416,1,178351,164691,145010,119147,88822,56132,24818
7,1,417,1,195396,188298,173311,147603,109635,65499,25196
7,1,418,1,198624,195248,185487,163632,125282,73521,24861
7,1,419,1,199509,198046,192140,174664,137107,79820,24650
7,1,420,1,199809,199011,195089,181326,146182,86506,25014
7,1,421,1,20100,19917,20073,20300,20175,20268,19473
7,1,422,1,21542,21269,21038,21293,21328,21350,19473
7,1,423,1,24296,23770,24123,23443,23439,23088,19570
7,1,424,1,30769,30561,30024,29498,28645,26195,19311
7,1,425,1,57496,55006,52038,47302,40784,32279,18962
7,1,426,1,138172,122314,104244,83897,62512,40505,19342
7,1,427,1,185540,172632,151684,122429,86701,50415,19500
7,1,428,1,196574,190080,175180,148128,107578,59692,19429
7,1,429,1,198877,195773,185930,163000,121398,66788,18911
7,1,430,1,199596,198035,191952,173480,133382,73865,19357
7,1,431,1,15301,15103,15064,15171,15389,15075,14870
7,1,432,1,15628,15392,15491,15340,15744,15600,14489
7,1,433,1,17038,16788,16613,17096,16629,16718,14827
7,1,434,1,19676,19933,19750,19934,19374,18607,14931
7,1,435,1,29234,28894,28349,27370,25547,22005,14562
7,1,436,1,76130,68676,60494,50716,40086,27839,14278
7,1,437,1,160951,142034,118583,91611,63528,36887,14841
7,1,438,1,190510,178578,157557,125706,85876,45367,14529
7,1,439,1,197475,191694,177893,150484,107184,55437,15113
7,1,440,1,199222,196621,187627,164716,121086,62330,14492
7,1,441,1,10680,10501,10381,10920,10490,10552,10349
7,1,442,1,11140,10652,11181,10819,10918,10944,10466
7,1,443,1,11322,11455,11130,11176,11349,11187,10532
7,1,444,1,12400,12551,12461,12539,12361,12250,10384
7,1,445,1,15905,15904,15926,15739,14909,13889,10333
7,1,446,1,31136,30213,28906,26196,22769,17660,10455
7,1,447,1,104084,88322,72108,55608,39235,24029,10540
7,1,448,1,173452,154541,128391,96042,61974,31781,10201
7,1,449,1,193589,183272,163033,129794,85415,40983,10281
7,1,450,1,198128,193083,179681,150840,104064,49481,10336
7,1,451,1,7070,7067,6882,6846,7021,7051,6986
7,1,452,1,6867,6976,6927,7125,6941,7034,6697
7,1,453,1,7147,7355,7227,7154,6997,7169,6853
7,1,454,1,7690,7589,7726,7776,7682,7546,6890
7,1,455,1,9100,8933,8717,9062,8939,8594,6864
7,1,456,1,12933,13158,12880,12691,11917,10084,6750
7,1,457,1,38937,34911,30651,25754,20058,13749,6762
7,1,458,1,130074,107690,83406,59492,37429,19659,6719
7,1,459,1,181775,164259,137338,101766,62166,27841,6895
7,1,460,1,195309,186545,167085,132580,84974,37069,6796
7,1,461,1,3984,4134,4157,4098,4074,4020,3995
7,1,462,1,4107,4179,4043,4042,4124,4130,4004
7,1,463,1,4026,4151,4160,4261,4056,4135,3914
7,1,464,1,4237,4411,4188,4284,4304,4422,4145
7,1,465,1,4713,4699,4813,4735,4566,4598,3870
7,1,466,1,6178,5957,5803,5873,5718,5350,4074
7,1,467,1,11217,10991,10743,9910,8895,7080,4042
7,1,468,1,55305,45646,35799,26418,17931,10244,3911
7,1,469,1,148278,123707,94701,64432,37149,16102,3936
7,1,470,1,186753,170270,142612,104191,60999,24059,3937
7,1,471,1,2073,1975,2085,2052,1978,2085,1980
7,1,472,1,2062,2031,1984,1958,1969,2047,2164
7,1,473,1,2141,2003,2126,2010,2051,2083,2007
7,1,474,1,2072,2108,2160,2146,2071,2096,1997
7,1,475,1,2360,2209,2107,2298,2114,2220,2025
7,1,476,1,2662,2580,2503,2709,2587,2332,1921
7,1,477,1,3606,3815,3821,3672,3456,3000,1989
7,1,478,1,11418,10619,9592,8385,6523,4376,2013
7,1,479,1,77726,59187,42262,27793,15977,7232,2000
7,1,480,1,161319,136293,104343,68584,36224,13251,2028
7,1,481,1,818,875,857,835,822,883,861
7,1,482,1,818,878,870,874,815,864,826
7,1,483,1,801,822,881,823,841,796,831
7,1,484,1,912,888,848,852,865,874,846
7,1,485,1,886,889,868,883,889,933,829
7,1,486,1,988,951,1012,993,950,1044,877
7,1,487,1,1236,1174,1231,1191,1168,1199,828
7,1,488,1,2233,2196,2252,2246,1974,1526,841
7,1,489,1,15733,12958,10242,7534,4989,2648,852
7,1,490,1,101247,76356,52236,31005,15305,5449,853
7,1,491,1,300,302,283,305,290,270,287
7,1,492,1,284,278,288,316,256,315,278
7,1,493,1,288,277,282,271,302,259,309
7,1,494,1,292,278,261,277,335,280,276
7,1,495,1,311,313,292,297,310,284,298
7,1,496,1,336,332,328,332,314,317,297
7,1,497,1,341,325,396,384,404,324,301
7,1,498,1,589,555,508,530,529,451,307
